STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00090444,"ATLANTA 9 NW, GA US",2005-04-13,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-13,,76.0,50.0,50.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-14,58.0,68.0,47.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-14,57.0,66.0,47.0,
USC00096407,"NORCROSS, GA US",2005-04-14,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-14,59.0,69.0,49.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-14,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-14,,65.0,47.0,47.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-15,60.0,72.0,48.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-15,59.0,74.0,43.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-15,60.0,76.0,43.0,
USC00096407,"NORCROSS, GA US",2005-04-15,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-15,,68.0,43.0,43.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-16,61.0,73.0,48.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-16,57.0,69.0,45.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-16,,,,
USC00096407,"NORCROSS, GA US",2005-04-16,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-16,,74.0,43.0,47.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-16,59.0,71.0,47.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-17,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-17,59.0,77.0,40.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-17,,71.0,41.0,41.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-17,57.0,76.0,38.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-17,60.0,73.0,47.0,
USC00096407,"NORCROSS, GA US",2005-04-17,,,,
USC00096407,"NORCROSS, GA US",2005-04-18,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-18,63.0,81.0,44.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-18,,75.0,41.0,45.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-18,64.0,78.0,50.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-18,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-18,63.0,82.0,44.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-19,64.0,80.0,48.0,
USC00096407,"NORCROSS, GA US",2005-04-19,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-19,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-19,65.0,81.0,48.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-19,,80.0,45.0,49.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-19,66.0,78.0,53.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-20,,78.0,48.0,48.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-20,63.0,79.0,47.0,
USC00096407,"NORCROSS, GA US",2005-04-20,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-20,66.0,77.0,54.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-20,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-20,64.0,81.0,47.0,
USC00096407,"NORCROSS, GA US",2005-04-21,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-21,,78.0,48.0,51.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-21,66.0,81.0,50.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-21,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-21,69.0,78.0,59.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-21,65.0,80.0,50.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-22,,,,
USC00096407,"NORCROSS, GA US",2005-04-22,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-22,,76.0,51.0,56.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-22,67.0,78.0,56.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-22,67.0,78.0,56.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-22,69.0,79.0,58.0,
USC00096407,"NORCROSS, GA US",2005-04-23,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-23,,75.0,52.0,52.0
USC00090444,"ATLANTA 9 NW, GA US",2005-04-23,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-23,56.0,63.0,48.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-23,54.0,61.0,46.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-23,53.0,61.0,44.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-24,47.0,57.0,36.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-24,48.0,58.0,37.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-24,,58.0,34.0,34.0
USC00096407,"NORCROSS, GA US",2005-04-24,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-24,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-24,45.0,56.0,34.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-25,53.0,68.0,38.0,
USC00096407,"NORCROSS, GA US",2005-04-25,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-25,,55.0,34.0,35.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-25,51.0,67.0,34.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-25,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-25,51.0,65.0,37.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-26,54.0,60.0,48.0,
USC00096407,"NORCROSS, GA US",2005-04-26,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-26,55.0,59.0,50.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-26,,65.0,35.0,49.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-26,56.0,63.0,49.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-26,,,,
USC00096407,"NORCROSS, GA US",2005-04-27,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-27,55.0,66.0,44.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-27,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-27,57.0,70.0,44.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-27,,58.0,44.0,44.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-27,57.0,68.0,46.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-28,58.0,72.0,44.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-28,57.0,75.0,39.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-28,,,,
USC00095404,"MABLETON 1 N, GA US",2005-04-28,,64.0,39.0,39.0
USC00096407,"NORCROSS, GA US",2005-04-28,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-28,57.0,73.0,40.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-29,,71.0,39.0,57.0
USC00096407,"NORCROSS, GA US",2005-04-29,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-29,67.0,76.0,58.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-29,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-29,66.0,76.0,56.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-29,69.0,78.0,59.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-04-30,60.0,65.0,55.0,
USC00095404,"MABLETON 1 N, GA US",2005-04-30,,74.0,57.0,64.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-04-30,60.0,66.0,54.0,
USC00096407,"NORCROSS, GA US",2005-04-30,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-04-30,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-04-30,62.0,68.0,56.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-01,59.0,69.0,48.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-01,,,,
USC00096407,"NORCROSS, GA US",2005-05-01,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-01,,65.0,47.0,47.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-01,57.0,68.0,46.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-01,59.0,69.0,48.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-02,,66.0,44.0,45.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-02,57.0,69.0,44.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-02,,,,
USC00096407,"NORCROSS, GA US",2005-05-02,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-02,58.0,72.0,44.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-02,56.0,70.0,42.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-03,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-03,56.0,66.0,46.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-03,57.0,68.0,45.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-03,,68.0,44.0,45.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-03,56.0,68.0,44.0,
USC00096407,"NORCROSS, GA US",2005-05-03,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-04,,,,
USC00096407,"NORCROSS, GA US",2005-05-04,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-04,58.0,71.0,44.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-04,57.0,72.0,42.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-04,,65.0,44.0,44.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-04,59.0,74.0,43.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-05,,70.0,44.0,57.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-05,61.0,67.0,54.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-05,58.0,65.0,51.0,
USC00096407,"NORCROSS, GA US",2005-05-05,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-05,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-05,61.0,69.0,52.0,
USC00096407,"NORCROSS, GA US",2005-05-06,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-06,60.0,73.0,47.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-06,61.0,74.0,47.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-06,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-06,60.0,71.0,49.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-06,,63.0,47.0,47.0
USC00095404,"MABLETON 1 N, GA US",2005-05-07,,70.0,47.0,48.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-07,62.0,77.0,46.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-07,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-07,63.0,75.0,51.0,
USC00096407,"NORCROSS, GA US",2005-05-07,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-07,63.0,78.0,47.0,
USC00096407,"NORCROSS, GA US",2005-05-08,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-08,67.0,84.0,49.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-08,68.0,81.0,54.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-08,68.0,85.0,50.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-08,,75.0,48.0,51.0
USC00090444,"ATLANTA 9 NW, GA US",2005-05-08,,,,
USC00096407,"NORCROSS, GA US",2005-05-09,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-09,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-09,69.0,83.0,54.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-09,70.0,81.0,59.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-09,,80.0,51.0,54.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-09,69.0,84.0,53.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-10,71.0,80.0,61.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-10,,79.0,54.0,59.0
USC00090444,"ATLANTA 9 NW, GA US",2005-05-10,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-10,71.0,81.0,60.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-10,69.0,79.0,58.0,
USC00096407,"NORCROSS, GA US",2005-05-10,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-11,71.0,86.0,55.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-11,,76.0,55.0,55.0
USC00096407,"NORCROSS, GA US",2005-05-11,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-11,72.0,87.0,56.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-11,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-11,71.0,84.0,58.0,
USC00096407,"NORCROSS, GA US",2005-05-12,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-12,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-12,,80.0,55.0,57.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-12,73.0,89.0,56.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-12,75.0,86.0,63.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-12,72.0,88.0,56.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-13,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-13,,83.0,57.0,59.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-13,74.0,89.0,59.0,
USC00096407,"NORCROSS, GA US",2005-05-13,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-13,76.0,86.0,66.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-13,73.0,87.0,59.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-14,74.0,84.0,63.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-14,,83.0,59.0,65.0
USC00096407,"NORCROSS, GA US",2005-05-14,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-14,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-14,74.0,83.0,65.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-14,73.0,84.0,62.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-15,66.0,72.0,60.0,
USC00096407,"NORCROSS, GA US",2005-05-15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-15,67.0,72.0,61.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-15,,78.0,63.0,63.0
USC00090444,"ATLANTA 9 NW, GA US",2005-05-15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-15,66.0,72.0,60.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-16,64.0,76.0,51.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-16,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-16,63.0,75.0,51.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-16,65.0,77.0,52.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-16,,68.0,49.0,49.0
USC00096407,"NORCROSS, GA US",2005-05-16,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-17,66.0,81.0,50.0,
USC00096407,"NORCROSS, GA US",2005-05-17,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-17,,71.0,48.0,49.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-17,67.0,80.0,53.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-17,66.0,82.0,50.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-17,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-18,69.0,79.0,58.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-18,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-18,69.0,81.0,57.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-18,,76.0,49.0,55.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-18,68.0,83.0,53.0,
USC00096407,"NORCROSS, GA US",2005-05-18,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-19,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-19,72.0,85.0,59.0,
USC00096407,"NORCROSS, GA US",2005-05-19,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-19,73.0,87.0,58.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-19,,77.0,55.0,59.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-19,74.0,85.0,63.0,
USC00096407,"NORCROSS, GA US",2005-05-20,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-20,72.0,80.0,64.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-20,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-20,,81.0,58.0,67.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-20,72.0,79.0,64.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-20,71.0,78.0,64.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-21,67.0,74.0,60.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-21,68.0,76.0,59.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-21,,75.0,60.0,60.0
USC00090444,"ATLANTA 9 NW, GA US",2005-05-21,,,,
USC00096407,"NORCROSS, GA US",2005-05-21,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-21,68.0,73.0,62.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-22,70.0,81.0,59.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-22,71.0,83.0,59.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-22,,69.0,59.0,59.0
USC00090444,"ATLANTA 9 NW, GA US",2005-05-22,,,,
USC00096407,"NORCROSS, GA US",2005-05-22,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-22,69.0,80.0,58.0,
USC00096407,"NORCROSS, GA US",2005-05-23,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-23,,77.0,59.0,67.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-23,76.0,86.0,66.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-23,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-23,78.0,88.0,67.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-23,76.0,86.0,66.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-24,,82.0,59.0,60.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-24,70.0,82.0,57.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-24,72.0,83.0,61.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-24,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-24,72.0,82.0,62.0,
USC00096407,"NORCROSS, GA US",2005-05-24,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-25,,79.0,51.0,51.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-25,64.0,76.0,51.0,
USC00096407,"NORCROSS, GA US",2005-05-25,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-25,64.0,74.0,53.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-25,63.0,76.0,49.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-25,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-26,65.0,78.0,52.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-26,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-26,66.0,81.0,50.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-26,66.0,81.0,50.0,
USC00096407,"NORCROSS, GA US",2005-05-26,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-26,,71.0,49.0,49.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-27,71.0,83.0,59.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-27,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-27,,76.0,49.0,54.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-27,70.0,84.0,55.0,
USC00096407,"NORCROSS, GA US",2005-05-27,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-27,69.0,84.0,54.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-28,,79.0,54.0,58.0
USC00096407,"NORCROSS, GA US",2005-05-28,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-28,70.0,81.0,58.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-28,71.0,82.0,59.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-28,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-28,73.0,81.0,64.0,
USC00095404,"MABLETON 1 N, GA US",2005-05-29,,76.0,56.0,57.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-29,64.0,70.0,57.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-29,62.0,69.0,55.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-29,,,,
USC00096407,"NORCROSS, GA US",2005-05-29,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-29,62.0,68.0,56.0,
USC00096407,"NORCROSS, GA US",2005-05-30,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-30,,63.0,57.0,58.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-30,64.0,68.0,60.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-30,62.0,65.0,58.0,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-30,61.0,65.0,57.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-30,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-05-31,65.0,69.0,61.0,
USC00096407,"NORCROSS, GA US",2005-05-31,,,,
USC00095404,"MABLETON 1 N, GA US",2005-05-31,,63.0,58.0,60.0
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-05-31,68.0,72.0,63.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-05-31,67.0,72.0,61.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-05-31,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-06-01,62.0,64.0,59.0,
USC00090444,"ATLANTA 9 NW, GA US",2005-06-01,,,,
USC00095404,"MABLETON 1 N, GA US",2005-06-01,,68.0,60.0,62.0
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-06-01,62.0,64.0,60.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-06-01,64.0,67.0,61.0,
USC00096407,"NORCROSS, GA US",2005-06-01,,,,
USC00090444,"ATLANTA 9 NW, GA US",2005-06-02,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2005-06-02,66.0,73.0,59.0,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2005-06-02,68.0,75.0,61.0,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-06-02,65.0,70.0,59.0,
USC00095404,"MABLETON 1 N, GA US",2005-06-02,,62.0,58.0,59.0
USC00096407,"NORCROSS, GA US",2005-06-02,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2005-06-03,68.0,73.0,62.0,
USC00096407,"NORCROSS, GA US",2005-06-03,,,,
