Date,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source
2023-11-18,17,Unknown,Anaheim Near-Road,06-059-0008,AQS
2023-11-19,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-20,55,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-21,50,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-22,44,Unknown,Anaheim Near-Road,06-059-0008,AQS
2023-11-23,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-24,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-25,31,Unknown,Compton,06-037-1302,AQS
2023-11-26,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-27,47,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-28,47,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-29,45,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-11-30,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-01,41,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-02,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-03,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-04,58,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-05,55,Unknown,Anaheim Near-Road,06-059-0008,AQS
2023-12-06,47,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-07,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-08,45,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-09,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2023-12-10,43,Unknown,Anaheim Near-Road,06-059-0008,AQS
2023-12-11,51,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2023-12-12,45,Unknown,Reseda,06-037-1201,AQS
2023-12-13,47,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-14,57,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-15,50,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-16,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2023-12-17,47,Unknown,Anaheim Near-Road,06-059-0008,AQS
2023-12-18,51,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-19,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-20,22,Unknown,Pomona,06-037-1701,AQS
2023-12-21,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-22,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-23,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-24,26,Unknown,Pomona,06-037-1701,AQS
2023-12-25,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-26,44,Unknown,Pico Rivera #2,06-037-1602,AQS
2023-12-27,48,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2023-12-28,44,Unknown,Pomona,06-037-1701,AQS
2023-12-29,42,Unknown,Pomona,06-037-1701,AQS
2023-12-30,28,Unknown,Anaheim Near-Road,06-059-0008,AQS
2023-12-31,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-01,30,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-01-02,46,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-03,42,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-04,43,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-05,41,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-06,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-07,22,Unknown,Pomona,06-037-1701,AQS
2024-01-08,43,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-09,45,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-10,45,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-11,40,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-12,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-13,37,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-14,35,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-01-15,46,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-16,54,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-17,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-18,43,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-19,41,Unknown,Pomona,06-037-1701,AQS
2024-01-20,39,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-01-21,25,Unknown,Pomona,06-037-1701,AQS
2024-01-22,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-23,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-24,42,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-25,29,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-01-26,45,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-01-27,42,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-01-28,40,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-29,55,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-30,60,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-01-31,43,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-01,41,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-02,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-03,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-04,19,Unknown,Pomona,06-037-1701,AQS
2024-02-05,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-06,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-07,37,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-08,42,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-09,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-10,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-02-11,34,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-02-12,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-13,42,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-14,40,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-15,40,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-16,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-17,33,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-18,26,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-02-19,20,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-02-20,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-21,42,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-22,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-23,53,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-24,39,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-25,30,Unknown,Compton,06-037-1302,AQS
2024-02-26,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-27,42,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-28,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-02-29,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-01,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-03-02,19,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-03-03,26,Unknown,Compton,06-037-1302,AQS
2024-03-04,37,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-05,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-06,39,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-07,39,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-08,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-09,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-10,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-03-11,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-12,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-13,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-14,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-15,37,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-16,33,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-17,24,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-18,46,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-19,39,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-20,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-21,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-22,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-23,15,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-03-24,24,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-25,31,Unknown,North Hollywood (NOHO),06-037-4010,AQS
2024-03-26,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-27,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-03-28,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-29,37,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-30,22,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-03-31,34,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-01,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-02,35,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-03,41,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-04,25,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-04-05,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-06,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-07,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-08,34,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-09,51,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-10,40,Unknown,Pomona,06-037-1701,AQS
2024-04-11,42,Unknown,Pomona,06-037-1701,AQS
2024-04-12,26,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-04-13,23,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-04-14,31,Unknown,Compton,06-037-1302,AQS
2024-04-15,39,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-16,43,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-17,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-18,36,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-04-19,24,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-04-20,28,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-04-21,22,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-22,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-04-23,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-24,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-25,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-26,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-27,23,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-04-28,34,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-04-29,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-04-30,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-01,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-02,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-03,31,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-05-04,19,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-05-05,15,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-05-06,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-07,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-08,24,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-05-09,22,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-10,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-11,18,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-12,20,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-05-13,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-14,27,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-15,27,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-16,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-17,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-18,25,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-19,17,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-05-20,25,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-21,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-22,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-23,28,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-05-24,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-25,17,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-05-26,18,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-05-27,21,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-05-28,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-29,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-30,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-05-31,25,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-01,22,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-02,17,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-03,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-04,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-05,21,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-06,33,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-07,20,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-08,16,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-09,17,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-10,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-11,24,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-12,27,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-13,23,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-14,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-06-15,32,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-06-16,26,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-06-17,17,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-06-18,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-19,24,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-20,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-21,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-06-22,33,Unknown,Pomona,06-037-1701,AQS
2024-06-23,29,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-06-24,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-25,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-06-26,26,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-06-27,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-06-28,26,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-06-29,21,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-06-30,40,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-07-01,25,Unknown,Pomona,06-037-1701,AQS
2024-07-02,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-03,35,Unknown,Pomona,06-037-1701,AQS
2024-07-04,26,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-07-05,29,Unknown,Pomona,06-037-1701,AQS
2024-07-06,19,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-07-07,15,Unknown,Anaheim Near-Road,06-059-0008,AQS
2024-07-08,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-09,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-10,39,Unknown,Pomona,06-037-1701,AQS
2024-07-11,33,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-12,25,Unknown,Pomona,06-037-1701,AQS
2024-07-13,27,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-14,24,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-07-15,27,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-16,25,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-17,25,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-18,28,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-07-19,29,Unknown,Pomona,06-037-1701,AQS
2024-07-20,33,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-07-21,23,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-07-22,35,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-07-23,32,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-24,27,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-25,26,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-07-26,28,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-07-27,24,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-07-28,23,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-07-29,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-07-30,33,Unknown,Pomona,06-037-1701,AQS
2024-07-31,32,Unknown,Pomona,06-037-1701,AQS
2024-08-01,34,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-02,36,Unknown,Pomona,06-037-1701,AQS
2024-08-03,34,Unknown,Pomona,06-037-1701,AQS
2024-08-04,31,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-05,41,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-06,28,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-07,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-08,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-09,29,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-10,28,Unknown,Compton,06-037-1302,AQS
2024-08-11,29,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-12,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-13,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-14,32,Unknown,Pomona,06-037-1701,AQS
2024-08-15,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-16,34,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-08-17,16,Unknown,Santa Clarita,06-037-6012,AQS
2024-08-18,24,Unknown,Pomona,06-037-1701,AQS
2024-08-19,34,Unknown,Pomona,06-037-1701,AQS
2024-08-20,46,Unknown,Pomona,06-037-1701,AQS
2024-08-21,44,Unknown,Pomona,06-037-1701,AQS
2024-08-22,25,Unknown,Pomona,06-037-1701,AQS
2024-08-23,24,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-24,26,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-25,24,Unknown,Pico Rivera #2,06-037-1602,AQS
2024-08-26,30,Unknown,Pomona,06-037-1701,AQS
2024-08-27,34,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-28,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-29,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-30,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-08-31,29,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-09-01,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-09-02,26,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-09-03,48,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-04,46,Unknown,Pomona,06-037-1701,AQS
2024-09-05,79,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-09-06,64,Unknown,Pomona,06-037-1701,AQS
2024-09-07,45,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-09-08,43,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-09-09,67,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-10,46,Unknown,Pomona,06-037-1701,AQS
2024-09-11,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-12,27,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-13,27,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-14,22,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-15,17,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-16,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-17,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-18,30,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-19,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-20,28,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-21,21,Unknown,Lancaster - Fairgrounds,06-037-9035,AQS
2024-09-22,24,Unknown,Pomona,06-037-1701,AQS
2024-09-23,36,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-24,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-25,37,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-26,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-09-27,29,Unknown,Pomona,06-037-1701,AQS
2024-09-28,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-09-29,40,Unknown,Lancaster - Fairgrounds,06-037-9035,AQS
2024-09-30,51,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-01,56,Unknown,Pomona,06-037-1701,AQS
2024-10-02,60,Unknown,Pomona,06-037-1701,AQS
2024-10-03,43,Unknown,Pomona,06-037-1701,AQS
2024-10-04,33,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-05,31,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-06,30,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-07,45,Unknown,Pomona,06-037-1701,AQS
2024-10-08,56,Unknown,Pomona,06-037-1701,AQS
2024-10-09,36,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-10,48,Unknown,Pomona,06-037-1701,AQS
2024-10-11,46,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-12,42,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-13,32,Unknown,Pomona,06-037-1701,AQS
2024-10-14,29,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-15,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-16,33,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-17,39,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-18,42,Unknown,Pomona,06-037-1701,AQS
2024-10-19,41,Unknown,Compton,06-037-1302,AQS
2024-10-20,38,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-21,55,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-22,67,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-23,73,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-24,49,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-25,64,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-26,60,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2024-10-27,42,Unknown,Pomona,06-037-1701,AQS
2024-10-28,40,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-29,38,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-30,46,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-10-31,40,Unknown,Pomona,06-037-1701,AQS
2024-11-01,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-02,31,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-03,30,Unknown,Compton,06-037-1302,AQS
2024-11-04,44,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-05,43,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-06,43,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-07,53,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-08,49,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-09,48,Unknown,Pasadena,06-037-2005,AQS
2024-11-10,49,Unknown,Pasadena,06-037-2005,AQS
2024-11-11,46,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-12,48,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-13,49,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-14,61,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-15,40,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
2024-11-16,37,Unknown,Long Beach-Route 710 Near Road,06-037-4008,AQS
