Date,Ozone AQI Value,Main Pollutant,Site Name,Site ID,Source
2014-06-24,40,Unknown,Gwinnett,13-135-0002,AQS
2014-06-25,49,Unknown,Conyers,13-247-0001,AQS
2014-06-26,44,Unknown,Conyers,13-247-0001,AQS
2014-06-27,48,Unknown,Conyers,13-247-0001,AQS
2014-06-28,35,Unknown,McDonough,13-151-0002,AQS
2014-06-29,44,Unknown,United Avenue,13-121-0055,AQS
2014-06-30,31,Unknown,Gwinnett,13-135-0002,AQS
2014-07-01,61,Unknown,Conyers,13-247-0001,AQS
2014-07-02,122,Unknown,McDonough,13-151-0002,AQS
2014-07-03,74,Unknown,Conyers,13-247-0001,AQS
2014-07-04,54,Unknown,Georgia Station,13-231-9991,AQS
2014-07-05,49,Unknown,Douglasville,13-097-0004,AQS
2014-07-06,50,Unknown,Douglasville,13-097-0004,AQS
2014-07-07,54,Unknown,Gwinnett,13-135-0002,AQS
2014-07-08,44,Unknown,Georgia Station,13-231-9991,AQS
2014-07-09,51,Unknown,Gwinnett,13-135-0002,AQS
2014-07-10,48,Unknown,Gwinnett,13-135-0002,AQS
2014-07-11,54,Unknown,Douglasville,13-097-0004,AQS
2014-07-12,47,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-07-13,64,Unknown,United Avenue,13-121-0055,AQS
2014-07-14,43,Unknown,Georgia Station,13-231-9991,AQS
2014-07-15,47,Unknown,Conyers,13-247-0001,AQS
2014-07-16,77,Unknown,McDonough,13-151-0002,AQS
2014-07-17,126,Unknown,Douglasville,13-097-0004,AQS
2014-07-18,51,Unknown,Georgia Station,13-231-9991,AQS
2014-07-19,34,Unknown,Gwinnett,13-135-0002,AQS
2014-07-20,24,Unknown,Dawsonville,13-085-0001,AQS
2014-07-21,34,Unknown,United Avenue,13-121-0055,AQS
2014-07-22,36,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-07-23,46,Unknown,United Avenue,13-121-0055,AQS
2014-07-24,38,Unknown,Gwinnett,13-135-0002,AQS
2014-07-25,61,Unknown,Conyers,13-247-0001,AQS
2014-07-26,80,Unknown,Gwinnett,13-135-0002,AQS
2014-07-27,41,Unknown,Newnan,13-077-0002,AQS
2014-07-28,45,Unknown,Georgia Station,13-231-9991,AQS
2014-07-29,51,Unknown,Conyers,13-247-0001,AQS
2014-07-30,108,Unknown,Newnan,13-077-0002,AQS
2014-07-31,61,Unknown,Newnan,13-077-0002,AQS
2014-08-01,46,Unknown,Douglasville,13-097-0004,AQS
2014-08-02,51,Unknown,Douglasville,13-097-0004,AQS
2014-08-03,67,Unknown,Newnan,13-077-0002,AQS
2014-08-04,93,Unknown,Newnan,13-077-0002,AQS
2014-08-05,112,Unknown,McDonough,13-151-0002,AQS
2014-08-06,122,Unknown,Conyers,13-247-0001,AQS
2014-08-07,150,Unknown,Conyers,13-247-0001,AQS
2014-08-08,44,Unknown,United Avenue,13-121-0055,AQS
2014-08-09,47,Unknown,South DeKalb,13-089-0002,AQS
2014-08-10,35,Unknown,Kennesaw,13-067-0003,AQS
2014-08-11,36,Unknown,Gwinnett,13-135-0002,AQS
2014-08-12,46,Unknown,Gwinnett,13-135-0002,AQS
2014-08-13,74,Unknown,Conyers,13-247-0001,AQS
2014-08-14,108,Unknown,Douglasville,13-097-0004,AQS
2014-08-15,159,Unknown,McDonough,13-151-0002,AQS
2014-08-16,87,Unknown,Conyers,13-247-0001,AQS
2014-08-17,42,Unknown,Gwinnett,13-135-0002,AQS
2014-08-18,35,Unknown,Conyers,13-247-0001,AQS
2014-08-19,37,Unknown,Newnan,13-077-0002,AQS
2014-08-20,39,Unknown,Conyers,13-247-0001,AQS
2014-08-21,50,Unknown,McDonough,13-151-0002,AQS
2014-08-22,58,Unknown,McDonough,13-151-0002,AQS
2014-08-23,46,Unknown,McDonough,13-151-0002,AQS
2014-08-24,41,Unknown,Douglasville,13-097-0004,AQS
2014-08-25,44,Unknown,Douglasville,13-097-0004,AQS
2014-08-26,61,Unknown,United Avenue,13-121-0055,AQS
2014-08-27,108,Unknown,Georgia Station,13-231-9991,AQS
2014-08-28,108,Unknown,Kennesaw,13-067-0003,AQS
2014-08-29,119,Unknown,Kennesaw,13-067-0003,AQS
2014-08-30,45,Unknown,Kennesaw,13-067-0003,AQS
2014-08-31,31,Unknown,Gwinnett,13-135-0002,AQS
2014-09-01,34,Unknown,Gwinnett,13-135-0002,AQS
2014-09-02,41,Unknown,Conyers,13-247-0001,AQS
2014-09-03,41,Unknown,Gwinnett,13-135-0002,AQS
2014-09-04,41,Unknown,Douglasville,13-097-0004,AQS
2014-09-05,43,Unknown,Douglasville,13-097-0004,AQS
2014-09-06,44,Unknown,Kennesaw,13-067-0003,AQS
2014-09-07,44,Unknown,Newnan,13-077-0002,AQS
2014-09-08,39,Unknown,Douglasville,13-097-0004,AQS
2014-09-09,58,Unknown,Kennesaw,13-067-0003,AQS
2014-09-10,37,Unknown,Kennesaw,13-067-0003,AQS
2014-09-11,36,Unknown,Gwinnett,13-135-0002,AQS
2014-09-12,45,Unknown,Gwinnett,13-135-0002,AQS
2014-09-13,41,Unknown,McDonough,13-151-0002,AQS
2014-09-14,28,Unknown,Newnan,13-077-0002,AQS
2014-09-15,25,Unknown,United Avenue,13-121-0055,AQS
2014-09-16,45,Unknown,Conyers,13-247-0001,AQS
2014-09-17,51,Unknown,Conyers,13-247-0001,AQS
2014-09-18,74,Unknown,United Avenue,13-121-0055,AQS
2014-09-19,46,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-09-20,45,Unknown,Douglasville,13-097-0004,AQS
2014-09-21,50,Unknown,Conyers,13-247-0001,AQS
2014-09-22,43,Unknown,Georgia Station,13-231-9991,AQS
2014-09-23,41,Unknown,Douglasville,13-097-0004,AQS
2014-09-24,47,Unknown,Newnan,13-077-0002,AQS
2014-09-25,39,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-09-26,26,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-09-27,33,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-09-28,31,Unknown,Kennesaw,13-067-0003,AQS
2014-09-29,24,Unknown,Gwinnett,13-135-0002,AQS
2014-09-30,43,Unknown,Douglasville,13-097-0004,AQS
2014-10-01,51,Unknown,Kennesaw,13-067-0003,AQS
2014-10-02,43,Unknown,Conyers,13-247-0001,AQS
2014-10-03,37,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-10-04,31,Unknown,Newnan,13-077-0002,AQS
2014-10-05,37,Unknown,Conyers,13-247-0001,AQS
2014-10-06,47,Unknown,Georgia Station,13-231-9991,AQS
2014-10-07,47,Unknown,Georgia Station,13-231-9991,AQS
2014-10-08,42,Unknown,Conyers,13-247-0001,AQS
2014-10-09,47,Unknown,Gwinnett,13-135-0002,AQS
2014-10-10,44,Unknown,Georgia Station,13-231-9991,AQS
2014-10-11,30,Unknown,Georgia Station,13-231-9991,AQS
2014-10-12,35,Unknown,Conyers,13-247-0001,AQS
2014-10-13,34,Unknown,Georgia Station,13-231-9991,AQS
2014-10-14,27,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2014-10-15,33,Unknown,Georgia Station,13-231-9991,AQS
2014-10-16,34,Unknown,Georgia Station,13-231-9991,AQS
2014-10-17,47,Unknown,Dawsonville,13-085-0001,AQS
2014-10-18,42,Unknown,Georgia Station,13-231-9991,AQS
2014-10-19,34,Unknown,Newnan,13-077-0002,AQS
2014-10-20,40,Unknown,Dawsonville,13-085-0001,AQS
2014-10-21,44,Unknown,Georgia Station,13-231-9991,AQS
2014-10-22,33,Unknown,Newnan,13-077-0002,AQS
2014-10-23,34,Unknown,Georgia Station,13-231-9991,AQS
2014-10-24,44,Unknown,Georgia Station,13-231-9991,AQS
2014-10-25,45,Unknown,Georgia Station,13-231-9991,AQS
2014-10-26,45,Unknown,McDonough,13-151-0002,AQS
2014-10-27,64,Unknown,Gwinnett,13-135-0002,AQS
2014-10-28,44,Unknown,Dawsonville,13-085-0001,AQS
2014-10-29,31,Unknown,Georgia Station,13-231-9991,AQS
2014-10-30,40,Unknown,Georgia Station,13-231-9991,AQS
2014-10-31,35,Unknown,Georgia Station,13-231-9991,AQS
2014-11-01,24,Unknown,Georgia Station,13-231-9991,AQS
2014-11-02,36,Unknown,Georgia Station,13-231-9991,AQS
2014-11-03,43,Unknown,Georgia Station,13-231-9991,AQS
2014-11-04,44,Unknown,Georgia Station,13-231-9991,AQS
2014-11-05,38,Unknown,Georgia Station,13-231-9991,AQS
2014-11-06,38,Unknown,Georgia Station,13-231-9991,AQS
2014-11-07,33,Unknown,Georgia Station,13-231-9991,AQS
2014-11-08,32,Unknown,Georgia Station,13-231-9991,AQS
2014-11-09,41,Unknown,Georgia Station,13-231-9991,AQS
2014-11-10,47,Unknown,Georgia Station,13-231-9991,AQS
2014-11-11,45,Unknown,Georgia Station,13-231-9991,AQS
2014-11-12,32,Unknown,Georgia Station,13-231-9991,AQS
2014-11-13,17,Unknown,Georgia Station,13-231-9991,AQS
2014-11-14,25,Unknown,Georgia Station,13-231-9991,AQS
2014-11-15,28,Unknown,Georgia Station,13-231-9991,AQS
2014-11-16,27,Unknown,Georgia Station,13-231-9991,AQS
2014-11-17,30,Unknown,Georgia Station,13-231-9991,AQS
2014-11-18,34,Unknown,Georgia Station,13-231-9991,AQS
2014-11-19,40,Unknown,Georgia Station,13-231-9991,AQS
2014-11-20,45,Unknown,Georgia Station,13-231-9991,AQS
2014-11-21,43,Unknown,Georgia Station,13-231-9991,AQS
2014-11-22,39,Unknown,Georgia Station,13-231-9991,AQS
2014-11-23,33,Unknown,Georgia Station,13-231-9991,AQS
2014-11-24,35,Unknown,Georgia Station,13-231-9991,AQS
2014-11-25,27,Unknown,Georgia Station,13-231-9991,AQS
2014-11-26,36,Unknown,Georgia Station,13-231-9991,AQS
2014-11-27,31,Unknown,Georgia Station,13-231-9991,AQS
2014-11-28,34,Unknown,Georgia Station,13-231-9991,AQS
2014-11-29,35,Unknown,Georgia Station,13-231-9991,AQS
2014-11-30,37,Unknown,Georgia Station,13-231-9991,AQS
2014-12-01,34,Unknown,Georgia Station,13-231-9991,AQS
2014-12-02,36,Unknown,Georgia Station,13-231-9991,AQS
2014-12-03,31,Unknown,Georgia Station,13-231-9991,AQS
2014-12-04,31,Unknown,Georgia Station,13-231-9991,AQS
2014-12-05,21,Unknown,Georgia Station,13-231-9991,AQS
2014-12-06,22,Unknown,Georgia Station,13-231-9991,AQS
2014-12-07,31,Unknown,Georgia Station,13-231-9991,AQS
2014-12-08,31,Unknown,Georgia Station,13-231-9991,AQS
2014-12-09,31,Unknown,Georgia Station,13-231-9991,AQS
2014-12-10,20,Unknown,Georgia Station,13-231-9991,AQS
2014-12-11,31,Unknown,Georgia Station,13-231-9991,AQS
2014-12-12,37,Unknown,Georgia Station,13-231-9991,AQS
2014-12-13,37,Unknown,Georgia Station,13-231-9991,AQS
2014-12-14,30,Unknown,Georgia Station,13-231-9991,AQS
2014-12-15,36,Unknown,Georgia Station,13-231-9991,AQS
2014-12-16,33,Unknown,Georgia Station,13-231-9991,AQS
2014-12-17,23,Unknown,Georgia Station,13-231-9991,AQS
2014-12-18,20,Unknown,Georgia Station,13-231-9991,AQS
2014-12-19,29,Unknown,Georgia Station,13-231-9991,AQS
2014-12-20,20,Unknown,Georgia Station,13-231-9991,AQS
2014-12-21,22,Unknown,Georgia Station,13-231-9991,AQS
2014-12-22,19,Unknown,Georgia Station,13-231-9991,AQS
2014-12-23,27,Unknown,Georgia Station,13-231-9991,AQS
2014-12-24,25,Unknown,Georgia Station,13-231-9991,AQS
2014-12-25,26,Unknown,Georgia Station,13-231-9991,AQS
2014-12-26,33,Unknown,Georgia Station,13-231-9991,AQS
2014-12-27,31,Unknown,Georgia Station,13-231-9991,AQS
2014-12-28,25,Unknown,Georgia Station,13-231-9991,AQS
2014-12-29,29,Unknown,Georgia Station,13-231-9991,AQS
2014-12-30,16,Unknown,Georgia Station,13-231-9991,AQS
2014-12-31,21,Unknown,Georgia Station,13-231-9991,AQS
2015-01-01,31,Unknown,Georgia Station,13-231-9991,AQS
2015-01-02,18,Unknown,South DeKalb,13-089-0002,AQS
2015-01-03,20,Unknown,Georgia Station,13-231-9991,AQS
2015-01-04,29,Unknown,Georgia Station,13-231-9991,AQS
2015-01-05,29,Unknown,Georgia Station,13-231-9991,AQS
2015-01-06,32,Unknown,Georgia Station,13-231-9991,AQS
2015-01-07,30,Unknown,Georgia Station,13-231-9991,AQS
2015-01-08,30,Unknown,Georgia Station,13-231-9991,AQS
2015-01-09,31,Unknown,Georgia Station,13-231-9991,AQS
2015-01-10,34,Unknown,Georgia Station,13-231-9991,AQS
2015-01-11,33,Unknown,Georgia Station,13-231-9991,AQS
2015-01-12,19,Unknown,Georgia Station,13-231-9991,AQS
2015-01-13,14,Unknown,Georgia Station,13-231-9991,AQS
2015-01-14,12,Unknown,Georgia Station,13-231-9991,AQS
2015-01-15,14,Unknown,Georgia Station,13-231-9991,AQS
2015-01-16,32,Unknown,Georgia Station,13-231-9991,AQS
2015-01-17,37,Unknown,Georgia Station,13-231-9991,AQS
2015-01-18,40,Unknown,Georgia Station,13-231-9991,AQS
2015-01-19,44,Unknown,Georgia Station,13-231-9991,AQS
2015-01-20,58,Unknown,Georgia Station,13-231-9991,AQS
2015-01-21,43,Unknown,Georgia Station,13-231-9991,AQS
2015-01-22,34,Unknown,Georgia Station,13-231-9991,AQS
2015-01-23,31,Unknown,Georgia Station,13-231-9991,AQS
2015-01-24,34,Unknown,Georgia Station,13-231-9991,AQS
2015-01-25,40,Unknown,Georgia Station,13-231-9991,AQS
2015-01-26,27,Unknown,Georgia Station,13-231-9991,AQS
2015-01-27,31,Unknown,Georgia Station,13-231-9991,AQS
2015-01-28,30,Unknown,Georgia Station,13-231-9991,AQS
2015-01-29,40,Unknown,Georgia Station,13-231-9991,AQS
2015-01-30,31,Unknown,Georgia Station,13-231-9991,AQS
2015-01-31,42,Unknown,Georgia Station,13-231-9991,AQS
2015-02-01,34,Unknown,Georgia Station,13-231-9991,AQS
2015-02-02,28,Unknown,Georgia Station,13-231-9991,AQS
2015-02-03,34,Unknown,Georgia Station,13-231-9991,AQS
2015-02-04,32,Unknown,Georgia Station,13-231-9991,AQS
2015-02-05,34,Unknown,Georgia Station,13-231-9991,AQS
2015-02-06,44,Unknown,Georgia Station,13-231-9991,AQS
2015-02-07,49,Unknown,Georgia Station,13-231-9991,AQS
2015-02-08,43,Unknown,Georgia Station,13-231-9991,AQS
2015-02-09,34,Unknown,Georgia Station,13-231-9991,AQS
2015-02-10,28,Unknown,Georgia Station,13-231-9991,AQS
2015-02-11,38,Unknown,Georgia Station,13-231-9991,AQS
2015-02-12,35,Unknown,Georgia Station,13-231-9991,AQS
2015-02-13,39,Unknown,Georgia Station,13-231-9991,AQS
2015-02-14,45,Unknown,Georgia Station,13-231-9991,AQS
2015-02-15,39,Unknown,Georgia Station,13-231-9991,AQS
2015-02-16,34,Unknown,Georgia Station,13-231-9991,AQS
2015-02-17,35,Unknown,Georgia Station,13-231-9991,AQS
2015-02-18,38,Unknown,Georgia Station,13-231-9991,AQS
2015-02-19,37,Unknown,Georgia Station,13-231-9991,AQS
2015-02-20,34,Unknown,Georgia Station,13-231-9991,AQS
2015-02-21,44,Unknown,Georgia Station,13-231-9991,AQS
2015-02-22,31,Unknown,Georgia Station,13-231-9991,AQS
2015-02-23,31,Unknown,Georgia Station,13-231-9991,AQS
2015-02-24,20,Unknown,Georgia Station,13-231-9991,AQS
2015-02-25,20,Unknown,Georgia Station,13-231-9991,AQS
2015-02-26,35,Unknown,Georgia Station,13-231-9991,AQS
2015-02-27,40,Unknown,Georgia Station,13-231-9991,AQS
2015-02-28,44,Unknown,Georgia Station,13-231-9991,AQS
2015-03-01,34,Unknown,Georgia Station,13-231-9991,AQS
2015-03-02,31,Unknown,Dawsonville,13-085-0001,AQS
2015-03-03,27,Unknown,Dawsonville,13-085-0001,AQS
2015-03-04,25,Unknown,Georgia Station,13-231-9991,AQS
2015-03-05,36,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-03-06,38,Unknown,Dawsonville,13-085-0001,AQS
2015-03-07,49,Unknown,Georgia Station,13-231-9991,AQS
2015-03-08,54,Unknown,Georgia Station,13-231-9991,AQS
2015-03-09,51,Unknown,Dawsonville,13-085-0001,AQS
2015-03-10,34,Unknown,Georgia Station,13-231-9991,AQS
2015-03-11,25,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-03-12,42,Unknown,Dawsonville,13-085-0001,AQS
2015-03-13,42,Unknown,Dawsonville,13-085-0001,AQS
2015-03-14,30,Unknown,Georgia Station,13-231-9991,AQS
2015-03-15,46,Unknown,Georgia Station,13-231-9991,AQS
2015-03-16,54,Unknown,Georgia Station,13-231-9991,AQS
2015-03-17,47,Unknown,Dawsonville,13-085-0001,AQS
2015-03-18,61,Unknown,McDonough,13-151-0002,AQS
2015-03-19,37,Unknown,Dawsonville,13-085-0001,AQS
2015-03-20,29,Unknown,Dawsonville,13-085-0001,AQS
2015-03-21,44,Unknown,Gwinnett,13-135-0002,AQS
2015-03-22,40,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-03-23,45,Unknown,Dawsonville,13-085-0001,AQS
2015-03-24,48,Unknown,Dawsonville,13-085-0001,AQS
2015-03-25,40,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-03-26,46,Unknown,Dawsonville,13-085-0001,AQS
2015-03-27,40,Unknown,Georgia Station,13-231-9991,AQS
2015-03-28,45,Unknown,Georgia Station,13-231-9991,AQS
2015-03-29,54,Unknown,Dawsonville,13-085-0001,AQS
2015-03-30,44,Unknown,Georgia Station,13-231-9991,AQS
2015-03-31,47,Unknown,Dawsonville,13-085-0001,AQS
2015-04-01,67,Unknown,Conyers,13-247-0001,AQS
2015-04-02,39,Unknown,Dawsonville,13-085-0001,AQS
2015-04-03,44,Unknown,Dawsonville,13-085-0001,AQS
2015-04-04,44,Unknown,Georgia Station,13-231-9991,AQS
2015-04-05,46,Unknown,Georgia Station,13-231-9991,AQS
2015-04-06,38,Unknown,Georgia Station,13-231-9991,AQS
2015-04-07,39,Unknown,Dawsonville,13-085-0001,AQS
2015-04-08,46,Unknown,Dawsonville,13-085-0001,AQS
2015-04-09,44,Unknown,Georgia Station,13-231-9991,AQS
2015-04-10,35,Unknown,Dawsonville,13-085-0001,AQS
2015-04-11,58,Unknown,McDonough,13-151-0002,AQS
2015-04-12,44,Unknown,Dawsonville,13-085-0001,AQS
2015-04-13,30,Unknown,Kennesaw,13-067-0003,AQS
2015-04-14,38,Unknown,Dawsonville,13-085-0001,AQS
2015-04-15,31,Unknown,Douglasville,13-097-0004,AQS
2015-04-16,32,Unknown,Dawsonville,13-085-0001,AQS
2015-04-17,21,Unknown,Dawsonville,13-085-0001,AQS
2015-04-18,31,Unknown,Dawsonville,13-085-0001,AQS
2015-04-19,32,Unknown,Georgia Station,13-231-9991,AQS
2015-04-20,50,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-04-21,46,Unknown,Dawsonville,13-085-0001,AQS
2015-04-22,58,Unknown,Georgia Station,13-231-9991,AQS
2015-04-23,47,Unknown,Georgia Station,13-231-9991,AQS
2015-04-24,93,Unknown,Dawsonville,13-085-0001,AQS
2015-04-25,35,Unknown,Georgia Station,13-231-9991,AQS
2015-04-26,47,Unknown,Georgia Station,13-231-9991,AQS
2015-04-27,50,Unknown,United Avenue,13-121-0055,AQS
2015-04-28,51,Unknown,Dawsonville,13-085-0001,AQS
2015-04-29,43,Unknown,Douglasville,13-097-0004,AQS
2015-04-30,61,Unknown,United Avenue,13-121-0055,AQS
2015-05-01,58,Unknown,Georgia Station,13-231-9991,AQS
2015-05-02,87,Unknown,Gwinnett,13-135-0002,AQS
2015-05-03,100,Unknown,Dawsonville,13-085-0001,AQS
2015-05-04,101,Unknown,Dawsonville,13-085-0001,AQS
2015-05-05,67,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-05-06,90,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-05-07,112,Unknown,Douglasville,13-097-0004,AQS
2015-05-08,161,Unknown,Georgia Station,13-231-9991,AQS
2015-05-09,100,Unknown,Douglasville,13-097-0004,AQS
2015-05-10,90,Unknown,United Avenue,13-121-0055,AQS
2015-05-11,61,Unknown,Gwinnett,13-135-0002,AQS
2015-05-12,47,Unknown,Gwinnett,13-135-0002,AQS
2015-05-13,147,Unknown,McDonough,13-151-0002,AQS
2015-05-14,84,Unknown,Kennesaw,13-067-0003,AQS
2015-05-15,54,Unknown,Kennesaw,13-067-0003,AQS
2015-05-16,61,Unknown,Kennesaw,13-067-0003,AQS
2015-05-17,44,Unknown,McDonough,13-151-0002,AQS
2015-05-18,31,Unknown,United Avenue,13-121-0055,AQS
2015-05-19,45,Unknown,Conyers,13-247-0001,AQS
2015-05-20,80,Unknown,Conyers,13-247-0001,AQS
2015-05-21,46,Unknown,Conyers,13-247-0001,AQS
2015-05-22,84,Unknown,United Avenue,13-121-0055,AQS
2015-05-23,84,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-05-24,46,Unknown,Georgia Station,13-231-9991,AQS
2015-05-25,38,Unknown,Kennesaw,13-067-0003,AQS
2015-05-26,29,Unknown,Georgia Station,13-231-9991,AQS
2015-05-27,44,Unknown,Dawsonville,13-085-0001,AQS
2015-05-28,31,Unknown,Kennesaw,13-067-0003,AQS
2015-05-29,42,Unknown,Georgia Station,13-231-9991,AQS
2015-05-30,44,Unknown,Kennesaw,13-067-0003,AQS
2015-05-31,31,Unknown,Kennesaw,13-067-0003,AQS
2015-06-01,39,Unknown,Dawsonville,13-085-0001,AQS
2015-06-02,61,Unknown,Conyers,13-247-0001,AQS
2015-06-03,44,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-06-04,44,Unknown,Kennesaw,13-067-0003,AQS
2015-06-05,105,Unknown,United Avenue,13-121-0055,AQS
2015-06-06,90,Unknown,Georgia Station,13-231-9991,AQS
2015-06-07,87,Unknown,Kennesaw,13-067-0003,AQS
2015-06-08,49,Unknown,Gwinnett,13-135-0002,AQS
2015-06-09,43,Unknown,Gwinnett,13-135-0002,AQS
2015-06-10,90,Unknown,Kennesaw,13-067-0003,AQS
2015-06-11,54,Unknown,Gwinnett,13-135-0002,AQS
2015-06-12,38,Unknown,Gwinnett,13-135-0002,AQS
2015-06-13,42,Unknown,Conyers,13-247-0001,AQS
2015-06-14,42,Unknown,Gwinnett,13-135-0002,AQS
2015-06-15,77,Unknown,South DeKalb,13-089-0002,AQS
2015-06-16,74,Unknown,Conyers,13-247-0001,AQS
2015-06-17,90,Unknown,Gwinnett,13-135-0002,AQS
2015-06-18,48,Unknown,South DeKalb,13-089-0002,AQS
2015-06-19,43,Unknown,Gwinnett,13-135-0002,AQS
2015-06-20,34,Unknown,Dawsonville,13-085-0001,AQS
2015-06-21,41,Unknown,Conyers,13-247-0001,AQS
2015-06-22,80,Unknown,McDonough,13-151-0002,AQS
2015-06-23,39,Unknown,Conyers,13-247-0001,AQS
2015-06-24,64,Unknown,Gwinnett,13-135-0002,AQS
2015-06-25,87,Unknown,Conyers,13-247-0001,AQS
2015-06-26,61,Unknown,Gwinnett,13-135-0002,AQS
2015-06-27,32,Unknown,Dawsonville,13-085-0001,AQS
2015-06-28,61,Unknown,Conyers,13-247-0001,AQS
2015-06-29,74,Unknown,Conyers,13-247-0001,AQS
2015-06-30,48,Unknown,Gwinnett,13-135-0002,AQS
2015-07-01,45,Unknown,Gwinnett,13-135-0002,AQS
2015-07-02,30,Unknown,Gwinnett,13-135-0002,AQS
2015-07-03,31,Unknown,Dawsonville,13-085-0001,AQS
2015-07-04,33,Unknown,Dawsonville,13-085-0001,AQS
2015-07-05,38,Unknown,United Avenue,13-121-0055,AQS
2015-07-06,45,Unknown,Gwinnett,13-135-0002,AQS
2015-07-07,37,Unknown,Gwinnett,13-135-0002,AQS
2015-07-08,34,Unknown,United Avenue,13-121-0055,AQS
2015-07-09,54,Unknown,Conyers,13-247-0001,AQS
2015-07-10,84,Unknown,Conyers,13-247-0001,AQS
2015-07-11,44,Unknown,McDonough,13-151-0002,AQS
2015-07-12,43,Unknown,United Avenue,13-121-0055,AQS
2015-07-13,58,Unknown,Conyers,13-247-0001,AQS
2015-07-14,43,Unknown,Conyers,13-247-0001,AQS
2015-07-15,50,Unknown,Conyers,13-247-0001,AQS
2015-07-16,100,Unknown,United Avenue,13-121-0055,AQS
2015-07-17,119,Unknown,United Avenue,13-121-0055,AQS
2015-07-18,122,Unknown,United Avenue,13-121-0055,AQS
2015-07-19,40,Unknown,McDonough,13-151-0002,AQS
2015-07-20,54,Unknown,Conyers,13-247-0001,AQS
2015-07-21,43,Unknown,Gwinnett,13-135-0002,AQS
2015-07-22,108,Unknown,Conyers,13-247-0001,AQS
2015-07-23,39,Unknown,Conyers,13-247-0001,AQS
2015-07-24,51,Unknown,McDonough,13-151-0002,AQS
2015-07-25,49,Unknown,Kennesaw,13-067-0003,AQS
2015-07-26,100,Unknown,United Avenue,13-121-0055,AQS
2015-07-27,105,Unknown,United Avenue,13-121-0055,AQS
2015-07-28,112,Unknown,McDonough,13-151-0002,AQS
2015-07-29,93,Unknown,Georgia Station,13-231-9991,AQS
2015-07-30,101,Unknown,United Avenue,13-121-0055,AQS
2015-07-31,87,Unknown,Douglasville,13-097-0004,AQS
2015-08-01,74,Unknown,Douglasville,13-097-0004,AQS
2015-08-02,90,Unknown,Douglasville,13-097-0004,AQS
2015-08-03,143,Unknown,United Avenue,13-121-0055,AQS
2015-08-04,172,Unknown,United Avenue,13-121-0055,AQS
2015-08-05,129,Unknown,Gwinnett,13-135-0002,AQS
2015-08-06,44,Unknown,Conyers,13-247-0001,AQS
2015-08-07,49,Unknown,Conyers,13-247-0001,AQS
2015-08-08,100,Unknown,Douglasville,13-097-0004,AQS
2015-08-09,54,Unknown,Kennesaw,13-067-0003,AQS
2015-08-10,48,Unknown,Gwinnett,13-135-0002,AQS
2015-08-11,58,Unknown,Conyers,13-247-0001,AQS
2015-08-12,77,Unknown,McDonough,13-151-0002,AQS
2015-08-13,54,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-08-14,61,Unknown,Kennesaw,13-067-0003,AQS
2015-08-15,80,Unknown,Douglasville,13-097-0004,AQS
2015-08-16,48,Unknown,Kennesaw,13-067-0003,AQS
2015-08-17,29,Unknown,United Avenue,13-121-0055,AQS
2015-08-18,25,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-08-19,28,Unknown,Gwinnett,13-135-0002,AQS
2015-08-20,33,Unknown,United Avenue,13-121-0055,AQS
2015-08-21,54,Unknown,McDonough,13-151-0002,AQS
2015-08-22,97,Unknown,United Avenue,13-121-0055,AQS
2015-08-23,39,Unknown,Conyers,13-247-0001,AQS
2015-08-24,58,Unknown,McDonough,13-151-0002,AQS
2015-08-25,84,Unknown,Conyers,13-247-0001,AQS
2015-08-26,101,Unknown,Newnan,13-077-0002,AQS
2015-08-27,64,Unknown,"Yorkville, King Farm",13-223-0003,AQS
2015-08-28,46,Unknown,Kennesaw,13-067-0003,AQS
2015-08-29,44,Unknown,Kennesaw,13-067-0003,AQS
2015-08-30,41,Unknown,Kennesaw,13-067-0003,AQS
2015-08-31,39,Unknown,Gwinnett,13-135-0002,AQS
2015-09-01,90,Unknown,United Avenue,13-121-0055,AQS
2015-09-02,101,Unknown,United Avenue,13-121-0055,AQS
2015-09-03,47,Unknown,McDonough,13-151-0002,AQS
2015-09-04,93,Unknown,United Avenue,13-121-0055,AQS
2015-09-05,80,Unknown,Douglasville,13-097-0004,AQS
2015-09-06,40,Unknown,Douglasville,13-097-0004,AQS
