STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/11/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/11/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/11/15,,62,30,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/11/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/11/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/11/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/11/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/11/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/11/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/11/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/11/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/12/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/12/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/12/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/12/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/12/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/12/15,,49,27,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/12/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/12/15,,50,28,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/12/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/12/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/12/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/12/15,,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2/12/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/12/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/12/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/12/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/12/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/12/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/12/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/12/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/12/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/12/15,,,,
US1GADK0034,"ATLANTA 5.6 ENE, GA US",2/12/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/12/15,,48,26,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/13/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/13/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/13/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/13/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/13/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/13/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/13/15,,,,
US1GADK0034,"ATLANTA 5.6 ENE, GA US",2/13/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/13/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/13/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/13/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/13/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/13/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/13/15,,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2/13/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/13/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/13/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/13/15,,44,24,
US1GADK0002,"TUCKER 2.3 W, GA US",2/13/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/13/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/13/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/13/15,,44,25,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/13/15,,45,25,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/13/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/14/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/14/15,,,,
US1GADK0034,"ATLANTA 5.6 ENE, GA US",2/14/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/14/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/14/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/14/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/14/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/14/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/14/15,,59,28,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/14/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/14/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/14/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/14/15,,60,28,
US1GADK0002,"TUCKER 2.3 W, GA US",2/14/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/14/15,,60,29,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/14/15,,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2/14/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/14/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/14/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/14/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/14/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/14/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/14/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/14/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/15/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/15/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/15/15,,48,22,
US1GADK0034,"ATLANTA 5.6 ENE, GA US",2/15/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/15/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/15/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/15/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/15/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/15/15,,42,20,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/15/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/15/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/15/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/15/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/15/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/15/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/15/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/15/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/15/15,,47,20,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/15/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/15/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/15/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/15/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/15/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/16/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/16/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/16/15,,40,31,
US1GADK0002,"TUCKER 2.3 W, GA US",2/16/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/16/15,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2/16/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/16/15,,38,31,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/16/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/16/15,,,,
US1GADK0034,"ATLANTA 5.6 ENE, GA US",2/16/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/16/15,,41,33,
US1GACN0008,"MORROW 1.3 N, GA US",2/16/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/16/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/16/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/16/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/16/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/16/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/16/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/16/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/16/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/16/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/16/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/16/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/16/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/17/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/17/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/17/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/17/15,,36,25,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/17/15,,,,
US1GAGW0043,"PEACHTREE CORNERS 1.1 N, GA US",2/17/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/17/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/17/15,,38,28,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/17/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/17/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/17/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/17/15,,38,27,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/17/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/17/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/17/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/17/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/17/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/17/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/17/15,,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2/17/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/17/15,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2/17/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/17/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/17/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/17/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/17/15,,,,
US1GADK0022,"DUNWOODY 1.8 WNW, GA US",2/17/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/18/15,,39,22,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/18/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/18/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/18/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/18/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/18/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/18/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/18/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/18/15,,38,22,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/18/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/18/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/18/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/18/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/18/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/18/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/18/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/18/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/18/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/18/15,,37,21,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/18/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/18/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/18/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/18/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/19/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/19/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/19/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/19/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/19/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/19/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/19/15,,26,12,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/19/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/19/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/19/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/19/15,,28,15,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/19/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/19/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/19/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/19/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/19/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/19/15,,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2/19/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/19/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/19/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/19/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/19/15,,27,13,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/19/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/20/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/20/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/20/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/20/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/20/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/20/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/20/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/20/15,,33,14,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/20/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/20/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/20/15,,35,15,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/20/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/20/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/20/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/20/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/20/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/20/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/20/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/20/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/20/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/20/15,,35,16,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/21/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/21/15,,50,32,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/21/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/21/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/21/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/21/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/21/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/21/15,,,,
US1GADK0034,"ATLANTA 5.6 ENE, GA US",2/21/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/21/15,,51,34,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/21/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/21/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/21/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/21/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/21/15,,56,34,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/21/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/21/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/21/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/21/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/21/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/21/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/21/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/21/15,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2/21/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/22/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/22/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/22/15,,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2/22/15,,,,
US1GADK0034,"ATLANTA 5.6 ENE, GA US",2/22/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/22/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/22/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/22/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/22/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/22/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/22/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/22/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/22/15,,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2/22/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/22/15,,56,44,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/22/15,,54,42,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/22/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/22/15,,55,40,
US1GAGW0043,"PEACHTREE CORNERS 1.1 N, GA US",2/22/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/22/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/22/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/22/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/22/15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2/22/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/22/15,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2/23/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/23/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/23/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/23/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/23/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/23/15,,49,36,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/23/15,,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2/23/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/23/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/23/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/23/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/23/15,,47,35,
US1GADK0002,"TUCKER 2.3 W, GA US",2/23/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/23/15,,,,
US1GAGW0043,"PEACHTREE CORNERS 1.1 N, GA US",2/23/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/23/15,,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2/23/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/23/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/23/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/23/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/23/15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/23/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/23/15,,47,35,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/23/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/23/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/24/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/24/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/24/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/24/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/24/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/24/15,,37,32,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/24/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/24/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/24/15,,35,29,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/24/15,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2/24/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/24/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/24/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/24/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/24/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/24/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/24/15,,37,30,
US1GAGW0043,"PEACHTREE CORNERS 1.1 N, GA US",2/24/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/24/15,,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2/24/15,,,,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/24/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/24/15,,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2/24/15,,,,
US1GADK0035,"ATLANTA 6.0 NE, GA US",2/24/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/24/15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2/25/15,,38,31,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2/25/15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2/25/15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2/25/15,,,,
US1GACN0008,"MORROW 1.3 N, GA US",2/25/15,,,,
US1GADK0022,"DUNWOODY 1.8 WNW, GA US",2/25/15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2/25/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/25/15,,38,29,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/25/15,,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2/25/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/25/15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2/25/15,,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2/25/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/25/15,,38,32,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2/25/15,,,,
US1GADK0028,"ATLANTA 3.5 ENE, GA US",2/25/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/25/15,,,,
US1GAGW0042,"LILBURN 2.6 SSE, GA US",2/25/15,,,,
US1GAGW0043,"PEACHTREE CORNERS 1.1 N, GA US",2/25/15,,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2/25/15,,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2/25/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/25/15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2/26/15,,37,31,
US1GAFT0033,"ROSWELL 4.8 SE, GA US",2/26/15,,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2/26/15,,,,
US1GADK0037,"DUNWOODY 2.3 E, GA US",2/26/15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2/26/15,,43,33,
US1GADK0032,"DECATUR 1.4 N, GA US",2/26/15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2/26/15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2/26/15,,,,
US1GAFT0036,"SANDY SPRINGS 4.2 N, GA US",2/26/15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2/26/15,,,,
