STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-10,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-10,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-10,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-10,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-10,,,,
US1GADK0027,"AVONDALE ESTATES 0.5 SW, GA US",2011-05-10,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-10,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-10,,,,
US1GACB0005,"SMYRNA 3.0 SSE, GA US",2011-05-10,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-10,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-10,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-10,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-10,,82,62,63
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-10,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-11,,,,
US1GADK0027,"AVONDALE ESTATES 0.5 SW, GA US",2011-05-11,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-11,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-11,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-11,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-11,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-11,,90,65,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-11,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-11,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-11,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-11,,90,62,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2011-05-11,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-11,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-11,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-11,,86,63,65
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-11,,,,
US1GACB0005,"SMYRNA 3.0 SSE, GA US",2011-05-11,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-11,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-11,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-11,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-11,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-11,,89,69,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-11,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-11,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-12,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-12,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-12,,,,
US1GADK0027,"AVONDALE ESTATES 0.5 SW, GA US",2011-05-12,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-12,,89,69,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-12,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-12,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-12,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-12,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-12,,91,62,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-12,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-12,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-12,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-12,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-12,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-12,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-12,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-12,,86,63,63
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-12,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-12,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-12,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-12,,91,63,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-12,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-13,,,,
US1GADK0027,"AVONDALE ESTATES 0.5 SW, GA US",2011-05-13,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-13,,85,66,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-13,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-13,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-13,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-13,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-13,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-13,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-13,,88,64,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-13,,87,61,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-13,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-13,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-13,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-13,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-13,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-13,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-13,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-13,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-13,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-13,,86,62,62
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-13,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-13,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-13,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-14,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-14,,77,61,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-14,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-14,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-14,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-14,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-14,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-14,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-14,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-14,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-14,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-14,,82,62,63
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-14,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-14,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-14,,,,
US1GADK0023,"ATLANTA 4.4 E, GA US",2011-05-14,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-14,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-14,,79,62,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-14,,,,
US1GADK0027,"AVONDALE ESTATES 0.5 SW, GA US",2011-05-14,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-14,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-14,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-14,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-14,,79,61,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-14,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-15,,74,55,56
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-15,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-15,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-15,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-15,,66,55,
US1GACB0005,"SMYRNA 3.0 SSE, GA US",2011-05-15,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-15,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-15,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-15,,64,56,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-15,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-15,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-15,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-15,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-15,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-15,,,,
US1GADK0027,"AVONDALE ESTATES 0.5 SW, GA US",2011-05-15,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-15,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-15,,64,56,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-15,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-15,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-15,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-15,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-15,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2011-05-15,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-16,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-16,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-16,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-16,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-16,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-16,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-16,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2011-05-16,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-16,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-16,,64,54,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-16,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-16,,65,55,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-16,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-16,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-16,,61,54,54
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-16,,,,
US1GACB0005,"SMYRNA 3.0 SSE, GA US",2011-05-16,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-16,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-16,,67,52,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-16,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-16,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-16,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-16,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-16,,,,
US1GADK0023,"ATLANTA 4.4 E, GA US",2011-05-16,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-16,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-17,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-17,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-17,,,,
US1GAGW0005,"LILBURN 0.8 SSE, GA US",2011-05-17,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-17,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-17,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-17,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-17,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-17,,62,49,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-17,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-17,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-17,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-17,,62,49,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-17,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-17,,64,49,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-17,,,,
USC00095404,"MABLETON 1 N, GA US",2011-05-17,,60,48,49
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-17,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-17,,,,
US1GADK0020,"TUCKER 4.1 SW, GA US",2011-05-17,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-17,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-17,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-17,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-17,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-18,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-18,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-18,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-18,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-18,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-18,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-18,,67,44,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-18,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-18,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-18,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-18,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-18,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-18,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-18,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-18,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-18,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-18,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-18,,67,44,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-18,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-18,,68,46,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-18,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-19,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-19,,78,48,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-19,,79,46,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-19,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-19,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-19,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-19,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-19,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-19,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-19,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-19,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-19,,,,
US1GADK0012,"LITHONIA 3.2 SW, GA US",2011-05-19,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-19,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-19,,79,50,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-19,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-19,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-19,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-19,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-19,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-19,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-19,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-20,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-20,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-20,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-20,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-20,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-20,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-20,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-20,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-20,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-20,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-20,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-20,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-20,,87,61,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-20,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-20,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-20,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-20,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-20,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-20,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-20,,88,55,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-20,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-20,,87,53,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-21,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-21,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-21,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-21,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-21,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-21,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-21,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-21,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-21,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-21,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-21,,89,65,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-21,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-21,,90,57,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-21,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-21,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-21,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-21,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-21,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-21,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-21,,91,61,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-21,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-22,,92,68,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-22,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-22,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-22,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-22,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-22,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-22,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-22,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-22,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-22,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-22,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-22,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-22,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-22,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-22,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-22,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-22,,93,63,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-22,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-22,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-22,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-22,,92,61,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-22,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-23,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-23,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-23,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-23,,,,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-23,,,,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-23,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-23,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-23,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-23,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-23,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-23,,90,64,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-23,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-23,,90,63,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-23,,90,67,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-23,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-23,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-23,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-23,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-23,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-23,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-23,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-23,,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2011-05-24,,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2011-05-24,,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2011-05-24,,90,67,
US1GACB0005,"SMYRNA 3.0 SSE, GA US",2011-05-24,,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2011-05-24,,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2011-05-24,,89,61,
US1GADK0018,"DUNWOODY 1.1 NW, GA US",2011-05-24,,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2011-05-24,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-24,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-24,,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2011-05-24,,,,
USC00090444,"ATLANTA 9 NW, GA US",2011-05-24,,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2011-05-24,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-24,,,,
US1GAFT0002,"NORTH ATLANTA 2.0 SW, GA US",2011-05-24,,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2011-05-24,,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2011-05-24,,,,
US1GADK0017,"AVONDALE ESTATES 1.0 NE, GA US",2011-05-24,,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2011-05-24,,88,67,
US1GACB0020,"MABLETON 0.6 NNW, GA US",2011-05-24,,,,
US1GADK0015,"AVONDALE ESTATES 0.9 NNE, GA US",2011-05-24,,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2011-05-24,,,,
US1GADK0011,"NORTH ATLANTA 2.8 ESE, GA US",2011-05-24,,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2011-05-24,,,,
US1GADK0004,"NORTH ATLANTA 0.5 ESE, GA US",2011-05-25,,,,
US1GADK0008,"CLARKSTON 0.9 NE, GA US",2011-05-25,,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2011-05-25,,,,
