STATION,NAME,DATE,TAVG,TMAX,TMIN
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-06,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-06,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-06,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-06,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-06,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-06,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-06,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-06,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-06,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2020-05-06,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-06,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-06,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-06,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-06,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-06,,72.0,47.0
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-07,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-07,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-07,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-07,,68.0,44.0
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-07,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-07,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-07,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-07,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-07,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-07,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-07,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-07,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-07,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-07,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-07,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-07,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-07,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-07,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-07,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-07,,67.0,43.0
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-07,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-07,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-07,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-07,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-07,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2020-05-07,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-07,,69.0,45.0
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-08,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-08,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-08,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-08,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-08,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-08,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-08,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-08,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-08,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-08,,,
US1GADK0013,"DECATUR 1.2 SE, GA US",2020-05-08,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-08,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-08,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-08,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-08,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-08,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-08,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-08,,63.0,45.0
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-08,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-08,,64.0,50.0
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-08,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-08,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-08,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-08,,63.0,45.0
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-08,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-08,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-08,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-09,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-09,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-09,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-09,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-09,,63.0,43.0
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-09,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-09,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-09,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-09,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-09,,64.0,41.0
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-09,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-09,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-09,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-09,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-09,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-09,,66.0,44.0
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-09,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-09,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-09,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-09,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-09,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2020-05-09,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-09,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-09,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-09,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-09,,,
US1GADK0041,"DECATUR 2.6 NE, GA US",2020-05-09,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-09,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-10,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-10,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-10,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-10,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-10,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-10,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-10,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-10,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-10,,72.0,37.0
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-10,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-10,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-10,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-10,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-10,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-10,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-10,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-10,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-10,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-10,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-10,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-10,,73.0,37.0
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-10,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-10,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-10,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-10,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-10,,74.0,42.0
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-10,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-11,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-11,,67.0,47.0
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-11,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-11,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-11,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-11,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-11,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-11,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-11,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-11,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-11,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-11,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-11,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-11,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-11,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-11,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-11,,69.0,51.0
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-11,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-11,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-11,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-11,,66.0,47.0
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-11,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-11,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-11,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-11,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-11,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-11,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-12,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-12,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-12,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-12,,73.0,42.0
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-12,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-12,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-12,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-12,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-12,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-12,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-12,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-12,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-12,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-12,,74.0,49.0
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-12,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-12,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-12,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-12,,73.0,42.0
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-12,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-12,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-12,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-12,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-12,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-12,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-12,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-12,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-12,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-13,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-13,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-13,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-13,,75.0,51.0
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-13,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-13,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-13,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-13,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-13,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-13,,80.0,56.0
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-13,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-13,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-13,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-13,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-13,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-13,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-13,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-13,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-13,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-13,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-13,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-13,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-13,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-13,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-13,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-13,,80.0,51.0
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-13,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-14,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-14,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-14,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-14,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-14,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-14,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-14,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-14,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-14,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-14,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-14,,82.0,61.0
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-14,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-14,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-14,,80.0,59.0
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-14,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-14,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-14,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-14,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-14,,83.0,61.0
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-14,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-14,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-14,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-14,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-14,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-14,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-14,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-15,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-15,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-15,,81.0,61.0
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-15,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-15,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-15,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-15,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-15,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-15,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-15,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-15,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-15,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-15,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-15,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-15,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-15,,80.0,59.0
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-15,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-15,,81.0,60.0
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-15,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-15,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-15,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-15,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-15,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-15,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-15,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-15,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-15,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-16,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-16,,,
US1GADK0032,"DECATUR 1.4 N, GA US",2020-05-16,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-16,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-16,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-16,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-16,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-16,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-16,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-16,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-16,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-16,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-16,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-16,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-16,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-16,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-16,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-16,,85.0,63.0
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-16,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-16,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-16,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-16,,85.0,58.0
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-16,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-16,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-16,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-16,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-16,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-16,,85.0,57.0
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-17,,,
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-17,,85.0,62.0
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-17,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-17,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-17,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-17,,86.0,59.0
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-17,,,
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-17,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-17,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-17,,,
US1GACN0008,"MORROW 1.3 N, GA US",2020-05-17,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-17,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-17,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-17,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-17,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-17,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-17,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-17,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-17,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-17,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-17,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-17,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-17,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-17,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-17,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-17,,85.0,65.0
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-18,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-18,,79.0,67.0
USW00053863,"ATLANTA DEKALB PEACHTREE AIRPORT, GA US",2020-05-18,,78.0,65.0
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-18,,,
US1GACB0016,"MARIETTA 8.3 NE, GA US",2020-05-18,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-18,,79.0,64.0
US1GADK0046,"DECATUR 4.3 NNE, GA US",2020-05-18,,,
US1GAHY0007,"ELLENWOOD 2.5 NE, GA US",2020-05-18,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-18,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-18,,,
US1GADK0001,"TUCKER 1.3 ENE, GA US",2020-05-18,,,
US1GACB0002,"SMYRNA 2.3 NE, GA US",2020-05-18,,,
US1GADK0033,"DECATUR 1.2 NE, GA US",2020-05-18,,,
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-18,,,
US1GADK0007,"NORTH DECATUR 3.0 NNE, GA US",2020-05-18,,,
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-18,,,
US1GAGW0061,"PEACHTREE CORNERS 0.9 NNW, GA US",2020-05-18,,,
US1GADK0051,"TUCKER 0.6 N, GA US",2020-05-18,,,
US1GAFT0048,"ROSWELL 5.9 SE, GA US",2020-05-18,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-18,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-18,,,
US1GADK0041,"DECATUR 2.6 NE, GA US",2020-05-18,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-18,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-18,,,
US1GACB0037,"SMYRNA 0.4 NE, GA US",2020-05-18,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-18,,,
US1GACB0004,"SANDY SPRINGS 3.2 WNW, GA US",2020-05-18,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-18,,,
USW00003888,"ATLANTA FULTON CO AIRPORT, GA US",2020-05-19,,74.0,63.0
US1GAFT0019,"EAST POINT 6.3 WNW, GA US",2020-05-19,,,
US1GAFT0057,"ATLANTA 2.3 SE, GA US",2020-05-19,,,
US1GADK0036,"DUNWOODY 1.2 SW, GA US",2020-05-19,,,
US1GAFT0062,"ATLANTA 2.8 SE, GA US",2020-05-19,,,
US1GAFT0037,"ATLANTA 3.2 S, GA US",2020-05-19,,,
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2020-05-19,,76.0,63.0
US1GADK0049,"AVONDALE ESTATES 0.4 ESE, GA US",2020-05-19,,,
US1GADK0009,"NORTH DECATUR 2.6 N, GA US",2020-05-19,,,
USC00092753,"DORAVILLE 2 NNE, GA US",2020-05-19,,,
US1GADK0002,"TUCKER 2.3 W, GA US",2020-05-19,,,
US1GAFT0024,"ATLANTA 2.3 NE, GA US",2020-05-19,,,
US1GADK0050,"TUCKER 0.5 NW, GA US",2020-05-19,,,
US1GAFT0005,"ATLANTA 3.7 N, GA US",2020-05-19,,,
