Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source
1994-08-16,49,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-17,27,Unknown,Burbank,06-037-1002,AQS
1994-08-18,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-19,26,Unknown,Lynwood,06-037-1301,AQS
1994-08-20,25,Unknown,Lynwood,06-037-1301,AQS
1994-08-21,23,Unknown,Lynwood,06-037-1301,AQS
1994-08-22,25,Unknown,Lynwood,06-037-1301,AQS
1994-08-23,28,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-24,47,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-25,47,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-26,53,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-27,39,Unknown,Burbank,06-037-1002,AQS
1994-08-28,43,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-29,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-08-30,23,Unknown,Burbank,06-037-1002,AQS
1994-08-31,20,Unknown,Lynwood,06-037-1301,AQS
1994-09-01,23,Unknown,Lynwood,06-037-1301,AQS
1994-09-02,27,Unknown,Lynwood,06-037-1301,AQS
1994-09-03,38,Unknown,Hawthorne,06-037-5001,AQS
1994-09-04,26,Unknown,Lynwood,06-037-1301,AQS
1994-09-05,30,Unknown,Burbank,06-037-1002,AQS
1994-09-06,51,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-07,47,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-08,45,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-09,54,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-10,44,Unknown,Reseda,06-037-1201,AQS
1994-09-11,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-12,19,Unknown,Hawthorne,06-037-5001,AQS
1994-09-13,25,Unknown,Hawthorne,06-037-5001,AQS
1994-09-14,49,Unknown,Lynwood,06-037-1301,AQS
1994-09-15,64,Unknown,Lynwood,06-037-1301,AQS
1994-09-16,71,Unknown,Lynwood,06-037-1301,AQS
1994-09-17,26,Unknown,Not Available,06-037-6002,AQS
1994-09-18,25,Unknown,Lynwood,06-037-1301,AQS
1994-09-19,28,Unknown,Not Available,06-037-6002,AQS
1994-09-20,30,Unknown,Not Available,06-037-6002,AQS
1994-09-21,45,Unknown,Pomona,06-037-1701,AQS
1994-09-22,48,Unknown,Burbank,06-037-1002,AQS
1994-09-23,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-24,36,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-25,52,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-26,52,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-27,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-28,65,Unknown,Lynwood,06-037-1301,AQS
1994-09-29,61,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1994-09-30,34,Unknown,Lynwood,06-037-1301,AQS
1994-10-01,31,Unknown,Lynwood,06-037-1301,AQS
1994-10-02,28,Unknown,Lynwood,06-037-1301,AQS
1994-10-03,26,Unknown,Lynwood,06-037-1301,AQS
1994-10-04,20,Unknown,Lynwood,06-037-1301,AQS
1994-10-05,28,Unknown,Lynwood,06-037-1301,AQS
1994-10-06,45,Unknown,Hawthorne,06-037-5001,AQS
1994-10-07,59,Unknown,Lynwood,06-037-1301,AQS
1994-10-08,79,Unknown,Lynwood,06-037-1301,AQS
1994-10-09,78,Unknown,Lynwood,06-037-1301,AQS
1994-10-10,76,Unknown,Lynwood,06-037-1301,AQS
1994-10-11,78,Unknown,Lynwood,06-037-1301,AQS
1994-10-12,73,Unknown,La Habra,06-059-5001,AQS
1994-10-13,26,Unknown,Reseda,06-037-1201,AQS
1994-10-14,30,Unknown,Reseda,06-037-1201,AQS
1994-10-15,26,Unknown,Lynwood,06-037-1301,AQS
1994-10-16,31,Unknown,Lynwood,06-037-1301,AQS
1994-10-17,58,Unknown,La Habra,06-059-5001,AQS
1994-10-18,74,Unknown,Lynwood,06-037-1301,AQS
1994-10-19,62,Unknown,Lynwood,06-037-1301,AQS
1994-10-20,68,Unknown,Lynwood,06-037-1301,AQS
1994-10-21,74,Unknown,Lynwood,06-037-1301,AQS
1994-10-22,72,Unknown,Lynwood,06-037-1301,AQS
1994-10-23,68,Unknown,Burbank,06-037-1002,AQS
1994-10-24,50,Unknown,Burbank,06-037-1002,AQS
1994-10-25,35,Unknown,Lynwood,06-037-1301,AQS
1994-10-26,39,Unknown,Reseda,06-037-1201,AQS
1994-10-27,77,Unknown,Lynwood,06-037-1301,AQS
1994-10-28,59,Unknown,Reseda,06-037-1201,AQS
1994-10-29,45,Unknown,Lynwood,06-037-1301,AQS
1994-10-30,63,Unknown,Lynwood,06-037-1301,AQS
1994-10-31,78,Unknown,Lynwood,06-037-1301,AQS
1994-11-01,121,Unknown,Lynwood,06-037-1301,AQS
1994-11-02,33,Unknown,Lynwood,06-037-1301,AQS
1994-11-03,38,Unknown,Lynwood,06-037-1301,AQS
1994-11-04,64,Unknown,Lynwood,06-037-1301,AQS
1994-11-05,81,Unknown,Lynwood,06-037-1301,AQS
1994-11-06,136,Unknown,Lynwood,06-037-1301,AQS
1994-11-07,67,Unknown,Lynwood,06-037-1301,AQS
1994-11-08,56,Unknown,Lynwood,06-037-1301,AQS
1994-11-09,88,Unknown,Lynwood,06-037-1301,AQS
1994-11-10,67,Unknown,Lynwood,06-037-1301,AQS
1994-11-11,72,Unknown,Lynwood,06-037-1301,AQS
1994-11-12,70,Unknown,Lynwood,06-037-1301,AQS
1994-11-13,63,Unknown,Hawthorne,06-037-5001,AQS
1994-11-14,85,Unknown,Lynwood,06-037-1301,AQS
1994-11-15,81,Unknown,Lynwood,06-037-1301,AQS
1994-11-16,43,Unknown,Burbank,06-037-1002,AQS
1994-11-17,48,Unknown,Lynwood,06-037-1301,AQS
1994-11-18,41,Unknown,Lynwood,06-037-1301,AQS
1994-11-19,74,Unknown,Lynwood,06-037-1301,AQS
1994-11-20,84,Unknown,Lynwood,06-037-1301,AQS
1994-11-21,111,Unknown,Lynwood,06-037-1301,AQS
1994-11-22,82,Unknown,Hawthorne,06-037-5001,AQS
1994-11-23,77,Unknown,Lynwood,06-037-1301,AQS
1994-11-24,84,Unknown,Costa Mesa,06-059-1003,AQS
1994-11-25,74,Unknown,Lynwood,06-037-1301,AQS
1994-11-26,50,Unknown,Lynwood,06-037-1301,AQS
1994-11-27,72,Unknown,Lynwood,06-037-1301,AQS
1994-11-28,93,Unknown,Lynwood,06-037-1301,AQS
1994-11-29,116,Unknown,Lynwood,06-037-1301,AQS
1994-11-30,125,Unknown,Lynwood,06-037-1301,AQS
1994-12-01,91,Unknown,Lynwood,06-037-1301,AQS
1994-12-02,83,Unknown,Reseda,06-037-1201,AQS
1994-12-03,85,Unknown,Reseda,06-037-1201,AQS
1994-12-04,92,Unknown,Reseda,06-037-1201,AQS
1994-12-05,68,Unknown,Lynwood,06-037-1301,AQS
1994-12-06,47,Unknown,Burbank,06-037-1002,AQS
1994-12-07,56,Unknown,Lynwood,06-037-1301,AQS
1994-12-08,86,Unknown,Lynwood,06-037-1301,AQS
1994-12-09,121,Unknown,Lynwood,06-037-1301,AQS
1994-12-10,115,Unknown,Lynwood,06-037-1301,AQS
1994-12-11,89,Unknown,Lynwood,06-037-1301,AQS
1994-12-12,73,Unknown,Lynwood,06-037-1301,AQS
1994-12-13,47,Unknown,Lynwood,06-037-1301,AQS
1994-12-14,53,Unknown,Long Beach (North),06-037-4002,AQS
1994-12-15,62,Unknown,Lynwood,06-037-1301,AQS
1994-12-16,99,Unknown,Lynwood,06-037-1301,AQS
1994-12-17,95,Unknown,Lynwood,06-037-1301,AQS
1994-12-18,113,Unknown,Lynwood,06-037-1301,AQS
1994-12-19,113,Unknown,Lynwood,06-037-1301,AQS
1994-12-20,115,Unknown,Lynwood,06-037-1301,AQS
1994-12-21,158,Unknown,Lynwood,06-037-1301,AQS
1994-12-22,89,Unknown,Lynwood,06-037-1301,AQS
1994-12-23,69,Unknown,Lynwood,06-037-1301,AQS
1994-12-24,59,Unknown,Reseda,06-037-1201,AQS
1994-12-25,57,Unknown,Lynwood,06-037-1301,AQS
1994-12-26,90,Unknown,Lynwood,06-037-1301,AQS
1994-12-27,90,Unknown,Lynwood,06-037-1301,AQS
1994-12-28,55,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1994-12-29,60,Unknown,Lynwood,06-037-1301,AQS
1994-12-30,79,Unknown,Lynwood,06-037-1301,AQS
1994-12-31,89,Unknown,Lynwood,06-037-1301,AQS
1995-01-01,79,Unknown,Lynwood,06-037-1301,AQS
1995-01-02,52,Unknown,Lynwood,06-037-1301,AQS
1995-01-03,42,Unknown,Lynwood,06-037-1301,AQS
1995-01-04,44,Unknown,Reseda,06-037-1201,AQS
1995-01-05,36,Unknown,Lynwood,06-037-1301,AQS
1995-01-06,53,Unknown,Lynwood,06-037-1301,AQS
1995-01-07,25,Unknown,Lynwood,06-037-1301,AQS
1995-01-08,22,Unknown,Long Beach (North),06-037-4002,AQS
1995-01-09,27,Unknown,Pomona,06-037-1701,AQS
1995-01-10,34,Unknown,Long Beach (North),06-037-4002,AQS
1995-01-11,28,Unknown,Lynwood,06-037-1301,AQS
1995-01-12,58,Unknown,Reseda,06-037-1201,AQS
1995-01-13,64,Unknown,Reseda,06-037-1201,AQS
1995-01-14,32,Unknown,Lynwood,06-037-1301,AQS
1995-01-15,28,Unknown,Lynwood,06-037-1301,AQS
1995-01-16,49,Unknown,Lynwood,06-037-1301,AQS
1995-01-17,60,Unknown,Lynwood,06-037-1301,AQS
1995-01-18,64,Unknown,Lynwood,06-037-1301,AQS
1995-01-19,68,Unknown,Burbank,06-037-1002,AQS
1995-01-20,77,Unknown,Lynwood,06-037-1301,AQS
1995-01-21,59,Unknown,Lynwood,06-037-1301,AQS
1995-01-22,75,Unknown,Lynwood,06-037-1301,AQS
1995-01-23,30,Unknown,Pomona,06-037-1701,AQS
1995-01-24,22,Unknown,Pomona,06-037-1701,AQS
1995-01-25,25,Unknown,Reseda,06-037-1201,AQS
1995-01-26,67,Unknown,Lynwood,06-037-1301,AQS
1995-01-27,58,Unknown,Lynwood,06-037-1301,AQS
1995-01-28,72,Unknown,Lynwood,06-037-1301,AQS
1995-01-29,116,Unknown,Lynwood,06-037-1301,AQS
1995-01-30,71,Unknown,Lynwood,06-037-1301,AQS
1995-01-31,84,Unknown,Lynwood,06-037-1301,AQS
1995-02-01,118,Unknown,Lynwood,06-037-1301,AQS
1995-02-02,91,Unknown,Lynwood,06-037-1301,AQS
1995-02-03,104,Unknown,Lynwood,06-037-1301,AQS
1995-02-04,86,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-02-05,64,Unknown,Lynwood,06-037-1301,AQS
1995-02-06,59,Unknown,Burbank,06-037-1002,AQS
1995-02-07,36,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1995-02-08,31,Unknown,Lynwood,06-037-1301,AQS
1995-02-09,30,Unknown,Pasadena,06-037-2005,AQS
1995-02-10,49,Unknown,Lynwood,06-037-1301,AQS
1995-02-11,44,Unknown,Lynwood,06-037-1301,AQS
1995-02-12,32,Unknown,Lynwood,06-037-1301,AQS
1995-02-13,36,Unknown,Lynwood,06-037-1301,AQS
1995-02-14,43,Unknown,Lynwood,06-037-1301,AQS
1995-02-15,58,Unknown,Lynwood,06-037-1301,AQS
1995-02-16,58,Unknown,Lynwood,06-037-1301,AQS
1995-02-17,64,Unknown,Lynwood,06-037-1301,AQS
1995-02-18,79,Unknown,Lynwood,06-037-1301,AQS
1995-02-19,93,Unknown,Lynwood,06-037-1301,AQS
1995-02-20,97,Unknown,Lynwood,06-037-1301,AQS
1995-02-21,30,Unknown,Hawthorne,06-037-5001,AQS
1995-02-22,49,Unknown,Lynwood,06-037-1301,AQS
1995-02-23,52,Unknown,Lynwood,06-037-1301,AQS
1995-02-24,36,Unknown,Lynwood,06-037-1301,AQS
1995-02-25,36,Unknown,Lynwood,06-037-1301,AQS
1995-02-26,38,Unknown,Lynwood,06-037-1301,AQS
1995-02-27,32,Unknown,Lynwood,06-037-1301,AQS
1995-02-28,28,Unknown,Lynwood,06-037-1301,AQS
1995-03-01,30,Unknown,Burbank,06-037-1002,AQS
1995-03-02,31,Unknown,Lynwood,06-037-1301,AQS
1995-03-03,31,Unknown,Lynwood,06-037-1301,AQS
1995-03-04,36,Unknown,Lynwood,06-037-1301,AQS
1995-03-05,16,Unknown,Lynwood,06-037-1301,AQS
1995-03-06,39,Unknown,Lynwood,06-037-1301,AQS
1995-03-07,47,Unknown,Lynwood,06-037-1301,AQS
1995-03-08,65,Unknown,Lynwood,06-037-1301,AQS
1995-03-09,56,Unknown,Lynwood,06-037-1301,AQS
1995-03-10,33,Unknown,Lynwood,06-037-1301,AQS
1995-03-11,19,Unknown,Lynwood,06-037-1301,AQS
1995-03-12,31,Unknown,Lynwood,06-037-1301,AQS
1995-03-13,51,Unknown,Lynwood,06-037-1301,AQS
1995-03-14,61,Unknown,Lynwood,06-037-1301,AQS
1995-03-15,51,Unknown,Burbank,06-037-1002,AQS
1995-03-16,43,Unknown,Burbank,06-037-1002,AQS
1995-03-17,27,Unknown,Burbank,06-037-1002,AQS
1995-03-18,30,Unknown,Lynwood,06-037-1301,AQS
1995-03-19,47,Unknown,Lynwood,06-037-1301,AQS
1995-03-20,25,Unknown,Lynwood,06-037-1301,AQS
1995-03-21,26,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-03-22,34,Unknown,Anaheim (1010 Harbor Blvd),06-059-0001,AQS
1995-03-23,27,Unknown,Lynwood,06-037-1301,AQS
1995-03-24,41,Unknown,Hawthorne,06-037-5001,AQS
1995-03-25,38,Unknown,Lynwood,06-037-1301,AQS
1995-03-26,44,Unknown,Lynwood,06-037-1301,AQS
1995-03-27,49,Unknown,Lynwood,06-037-1301,AQS
1995-03-28,47,Unknown,Lynwood,06-037-1301,AQS
1995-03-29,47,Unknown,Lynwood,06-037-1301,AQS
1995-03-30,61,Unknown,Lynwood,06-037-1301,AQS
1995-03-31,49,Unknown,Lynwood,06-037-1301,AQS
1995-04-01,57,Unknown,Lynwood,06-037-1301,AQS
1995-04-02,32,Unknown,Lynwood,06-037-1301,AQS
1995-04-03,53,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-04-04,42,Unknown,Lynwood,06-037-1301,AQS
1995-04-05,27,Unknown,Not Available,06-037-6002,AQS
1995-04-06,22,Unknown,Lynwood,06-037-1301,AQS
1995-04-07,23,Unknown,Lynwood,06-037-1301,AQS
1995-04-08,25,Unknown,Lynwood,06-037-1301,AQS
1995-04-09,18,Unknown,Lynwood,06-037-1301,AQS
1995-04-10,47,Unknown,Lynwood,06-037-1301,AQS
1995-04-11,47,Unknown,Hawthorne,06-037-5001,AQS
1995-04-12,67,Unknown,Lynwood,06-037-1301,AQS
1995-04-13,35,Unknown,Pasadena,06-037-2005,AQS
1995-04-14,25,Unknown,Lynwood,06-037-1301,AQS
1995-04-15,24,Unknown,Lynwood,06-037-1301,AQS
1995-04-16,30,Unknown,Lynwood,06-037-1301,AQS
1995-04-17,34,Unknown,Hawthorne,06-037-5001,AQS
1995-04-18,25,Unknown,Pasadena,06-037-2005,AQS
1995-04-19,31,Unknown,Hawthorne,06-037-5001,AQS
1995-04-20,28,Unknown,Reseda,06-037-1201,AQS
1995-04-21,41,Unknown,Lynwood,06-037-1301,AQS
1995-04-22,45,Unknown,Lynwood,06-037-1301,AQS
1995-04-23,47,Unknown,Lynwood,06-037-1301,AQS
1995-04-24,42,Unknown,La Habra,06-059-5001,AQS
1995-04-25,39,Unknown,Burbank,06-037-1002,AQS
1995-04-26,25,Unknown,Lynwood,06-037-1301,AQS
1995-04-27,20,Unknown,Lynwood,06-037-1301,AQS
1995-04-28,24,Unknown,Lynwood,06-037-1301,AQS
1995-04-29,22,Unknown,Lynwood,06-037-1301,AQS
1995-04-30,23,Unknown,Lynwood,06-037-1301,AQS
1995-05-01,25,Unknown,Lynwood,06-037-1301,AQS
1995-05-02,23,Unknown,Lynwood,06-037-1301,AQS
1995-05-03,22,Unknown,Lynwood,06-037-1301,AQS
1995-05-04,20,Unknown,Lynwood,06-037-1301,AQS
1995-05-05,15,Unknown,Lynwood,06-037-1301,AQS
1995-05-06,18,Unknown,Lynwood,06-037-1301,AQS
1995-05-07,19,Unknown,Lynwood,06-037-1301,AQS
1995-05-08,23,Unknown,Lynwood,06-037-1301,AQS
1995-05-09,33,Unknown,La Habra,06-059-5001,AQS
1995-05-10,25,Unknown,Burbank,06-037-1002,AQS
1995-05-11,25,Unknown,Burbank,06-037-1002,AQS
1995-05-12,23,Unknown,Lynwood,06-037-1301,AQS
1995-05-13,18,Unknown,Lynwood,06-037-1301,AQS
1995-05-14,24,Unknown,Lynwood,06-037-1301,AQS
1995-05-15,28,Unknown,Lynwood,06-037-1301,AQS
1995-05-16,26,Unknown,Lynwood,06-037-1301,AQS
1995-05-17,20,Unknown,Lynwood,06-037-1301,AQS
1995-05-18,25,Unknown,Lynwood,06-037-1301,AQS
1995-05-19,33,Unknown,Pasadena,06-037-2005,AQS
1995-05-20,24,Unknown,Pasadena,06-037-2005,AQS
1995-05-21,18,Unknown,Azusa,06-037-0002,AQS
1995-05-22,15,Unknown,Pasadena,06-037-2005,AQS
1995-05-23,23,Unknown,Lynwood,06-037-1301,AQS
1995-05-24,28,Unknown,Lynwood,06-037-1301,AQS
1995-05-25,23,Unknown,Lynwood,06-037-1301,AQS
1995-05-26,27,Unknown,Burbank,06-037-1002,AQS
1995-05-27,26,Unknown,Azusa,06-037-0002,AQS
1995-05-28,26,Unknown,Azusa,06-037-0002,AQS
1995-05-29,22,Unknown,Lynwood,06-037-1301,AQS
1995-05-30,27,Unknown,Azusa,06-037-0002,AQS
1995-05-31,31,Unknown,Pasadena,06-037-2005,AQS
1995-06-01,26,Unknown,Lynwood,06-037-1301,AQS
1995-06-02,24,Unknown,Lynwood,06-037-1301,AQS
1995-06-03,24,Unknown,Lynwood,06-037-1301,AQS
1995-06-04,32,Unknown,Lynwood,06-037-1301,AQS
1995-06-05,24,Unknown,Lynwood,06-037-1301,AQS
1995-06-06,22,Unknown,Hawthorne,06-037-5001,AQS
1995-06-07,17,Unknown,Lynwood,06-037-1301,AQS
1995-06-08,19,Unknown,Azusa,06-037-0002,AQS
1995-06-09,25,Unknown,Lynwood,06-037-1301,AQS
1995-06-10,34,Unknown,Burbank,06-037-1002,AQS
1995-06-11,36,Unknown,Burbank,06-037-1002,AQS
1995-06-12,36,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-13,26,Unknown,Azusa,06-037-0002,AQS
1995-06-14,26,Unknown,Azusa,06-037-0002,AQS
1995-06-15,23,Unknown,Azusa,06-037-0002,AQS
1995-06-16,26,Unknown,Lynwood,06-037-1301,AQS
1995-06-17,41,Unknown,Hawthorne,06-037-5001,AQS
1995-06-18,30,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-06-19,25,Unknown,Burbank,06-037-1002,AQS
1995-06-20,23,Unknown,Lynwood,06-037-1301,AQS
1995-06-21,19,Unknown,Burbank,06-037-1002,AQS
1995-06-22,26,Unknown,Burbank,06-037-1002,AQS
1995-06-23,32,Unknown,Burbank,06-037-1002,AQS
1995-06-24,32,Unknown,Burbank,06-037-1002,AQS
1995-06-25,20,Unknown,Burbank,06-037-1002,AQS
1995-06-26,22,Unknown,Burbank,06-037-1002,AQS
1995-06-27,34,Unknown,Burbank,06-037-1002,AQS
1995-06-28,27,Unknown,Burbank,06-037-1002,AQS
1995-06-29,24,Unknown,Burbank,06-037-1002,AQS
1995-06-30,25,Unknown,Burbank,06-037-1002,AQS
1995-07-01,24,Unknown,Lynwood,06-037-1301,AQS
1995-07-02,31,Unknown,Burbank,06-037-1002,AQS
1995-07-03,20,Unknown,Lynwood,06-037-1301,AQS
1995-07-04,20,Unknown,Lynwood,06-037-1301,AQS
1995-07-05,25,Unknown,Burbank,06-037-1002,AQS
1995-07-06,27,Unknown,Burbank,06-037-1002,AQS
1995-07-07,34,Unknown,Burbank,06-037-1002,AQS
1995-07-08,28,Unknown,Burbank,06-037-1002,AQS
1995-07-09,26,Unknown,Lynwood,06-037-1301,AQS
1995-07-10,34,Unknown,Burbank,06-037-1002,AQS
1995-07-11,28,Unknown,Burbank,06-037-1002,AQS
1995-07-12,28,Unknown,Lynwood,06-037-1301,AQS
1995-07-13,32,Unknown,Burbank,06-037-1002,AQS
1995-07-14,32,Unknown,Burbank,06-037-1002,AQS
1995-07-15,31,Unknown,Burbank,06-037-1002,AQS
1995-07-16,36,Unknown,Lynwood,06-037-1301,AQS
1995-07-17,27,Unknown,Lynwood,06-037-1301,AQS
1995-07-18,34,Unknown,Burbank,06-037-1002,AQS
1995-07-19,20,Unknown,Burbank,06-037-1002,AQS
1995-07-20,32,Unknown,Lynwood,06-037-1301,AQS
1995-07-21,34,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-22,26,Unknown,Lynwood,06-037-1301,AQS
1995-07-23,26,Unknown,Lynwood,06-037-1301,AQS
1995-07-24,24,Unknown,Lynwood,06-037-1301,AQS
1995-07-25,24,Unknown,Lynwood,06-037-1301,AQS
1995-07-26,40,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-07-27,48,Unknown,Burbank,06-037-1002,AQS
1995-07-28,48,Unknown,Lynwood,06-037-1301,AQS
1995-07-29,53,Unknown,Burbank,06-037-1002,AQS
1995-07-30,24,Unknown,Burbank,06-037-1002,AQS
1995-07-31,34,Unknown,Burbank,06-037-1002,AQS
1995-08-01,25,Unknown,Lynwood,06-037-1301,AQS
1995-08-02,27,Unknown,Burbank,06-037-1002,AQS
1995-08-03,33,Unknown,Burbank,06-037-1002,AQS
1995-08-04,32,Unknown,Burbank,06-037-1002,AQS
1995-08-05,31,Unknown,Lynwood,06-037-1301,AQS
1995-08-06,36,Unknown,Burbank,06-037-1002,AQS
1995-08-07,36,Unknown,Burbank,06-037-1002,AQS
1995-08-08,38,Unknown,Burbank,06-037-1002,AQS
1995-08-09,31,Unknown,Burbank,06-037-1002,AQS
1995-08-10,27,Unknown,Burbank,06-037-1002,AQS
1995-08-11,39,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-12,36,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-13,27,Unknown,Burbank,06-037-1002,AQS
1995-08-14,34,Unknown,Burbank,06-037-1002,AQS
1995-08-15,22,Unknown,Pasadena,06-037-2005,AQS
1995-08-16,19,Unknown,Burbank,06-037-1002,AQS
1995-08-17,23,Unknown,Lynwood,06-037-1301,AQS
1995-08-18,33,Unknown,Burbank,06-037-1002,AQS
1995-08-19,39,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-20,22,Unknown,Lynwood,06-037-1301,AQS
1995-08-21,24,Unknown,Burbank,06-037-1002,AQS
1995-08-22,30,Unknown,Burbank,06-037-1002,AQS
1995-08-23,26,Unknown,Burbank,06-037-1002,AQS
1995-08-24,32,Unknown,SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,06-037-0206,AQS
1995-08-25,41,Unknown,Burbank,06-037-1002,AQS
1995-08-26,42,Unknown,Burbank,06-037-1002,AQS
1995-08-27,42,Unknown,Burbank,06-037-1002,AQS
1995-08-28,55,Unknown,Lynwood,06-037-1301,AQS
1995-08-29,60,Unknown,Lynwood,06-037-1301,AQS
1995-08-30,43,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-08-31,54,Unknown,Lynwood,06-037-1301,AQS
1995-09-01,50,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-02,51,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-03,41,Unknown,Burbank,06-037-1002,AQS
1995-09-04,25,Unknown,Lynwood,06-037-1301,AQS
1995-09-05,68,Unknown,Lynwood,06-037-1301,AQS
1995-09-06,48,Unknown,Hawthorne,06-037-5001,AQS
1995-09-07,28,Unknown,Burbank,06-037-1002,AQS
1995-09-08,32,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-09,27,Unknown,Lynwood,06-037-1301,AQS
1995-09-10,24,Unknown,Burbank,06-037-1002,AQS
1995-09-11,63,Unknown,Lynwood,06-037-1301,AQS
1995-09-12,55,Unknown,Lynwood,06-037-1301,AQS
1995-09-13,52,Unknown,Burbank,06-037-1002,AQS
1995-09-14,39,Unknown,Not Available,06-037-1601,AQS
1995-09-15,48,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-16,25,Unknown,Lynwood,06-037-1301,AQS
1995-09-17,24,Unknown,Lynwood,06-037-1301,AQS
1995-09-18,32,Unknown,Lynwood,06-037-1301,AQS
1995-09-19,36,Unknown,Burbank,06-037-1002,AQS
1995-09-20,27,Unknown,Burbank,06-037-1002,AQS
1995-09-21,32,Unknown,Pomona,06-037-1701,AQS
1995-09-22,33,Unknown,Lynwood,06-037-1301,AQS
1995-09-23,36,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-09-24,33,Unknown,Lynwood,06-037-1301,AQS
1995-09-25,33,Unknown,Lynwood,06-037-1301,AQS
1995-09-26,24,Unknown,Lynwood,06-037-1301,AQS
1995-09-27,23,Unknown,Lynwood,06-037-1301,AQS
1995-09-28,22,Unknown,Lynwood,06-037-1301,AQS
1995-09-29,36,Unknown,Hawthorne,06-037-5001,AQS
1995-09-30,64,Unknown,Lynwood,06-037-1301,AQS
1995-10-01,58,Unknown,Lynwood,06-037-1301,AQS
1995-10-02,77,Unknown,Lynwood,06-037-1301,AQS
1995-10-03,69,Unknown,Lynwood,06-037-1301,AQS
1995-10-04,40,Unknown,Azusa,06-037-0002,AQS
1995-10-05,40,Unknown,Azusa,06-037-0002,AQS
1995-10-06,40,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-07,27,Unknown,Lynwood,06-037-1301,AQS
1995-10-08,27,Unknown,Lynwood,06-037-1301,AQS
1995-10-09,30,Unknown,Lynwood,06-037-1301,AQS
1995-10-10,59,Unknown,Not Available,06-037-1601,AQS
1995-10-11,34,Unknown,Pasadena,06-037-2005,AQS
1995-10-12,26,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-13,35,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-14,43,Unknown,Azusa,06-037-0002,AQS
1995-10-15,27,Unknown,Lancaster-Ponderosa St.,06-037-9002,AQS
1995-10-16,31,Unknown,Lynwood,06-037-1301,AQS
1995-10-17,45,Unknown,Hawthorne,06-037-5001,AQS
1995-10-18,40,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-19,31,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
1995-10-20,45,Unknown,Burbank,06-037-1002,AQS
1995-10-21,28,Unknown,Azusa,06-037-0002,AQS
1995-10-22,52,Unknown,Lynwood,06-037-1301,AQS
1995-10-23,56,Unknown,Hawthorne,06-037-5001,AQS
1995-10-24,68,Unknown,Lynwood,06-037-1301,AQS
1995-10-25,69,Unknown,Lynwood,06-037-1301,AQS
1995-10-26,85,Unknown,Lynwood,06-037-1301,AQS
1995-10-27,95,Unknown,Lynwood,06-037-1301,AQS
1995-10-28,66,Unknown,Burbank,06-037-1002,AQS
1995-10-29,40,Unknown,Lynwood,06-037-1301,AQS
1995-10-30,34,Unknown,West Los Angeles,06-037-0113,AQS
