"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/04/1990","AQS","131210053","1","0.087","ppm","154","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/05/1990","AQS","131210053","1","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/06/1990","AQS","131210053","1","0.04","ppm","37","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/07/1990","AQS","131210053","1","0.071","ppm","101","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/08/1990","AQS","131210053","1","0.043","ppm","40","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/09/1990","AQS","131210053","1","0.056","ppm","54","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/10/1990","AQS","131210053","1","0.068","ppm","93","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/11/1990","AQS","131210053","1","0.079","ppm","129","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/12/1990","AQS","131210053","1","0.065","ppm","84","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/13/1990","AQS","131210053","1","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/14/1990","AQS","131210053","1","0.068","ppm","93","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/15/1990","AQS","131210053","1","0.073","ppm","108","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/16/1990","AQS","131210053","1","0.068","ppm","93","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/17/1990","AQS","131210053","1","0.079","ppm","129","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/18/1990","AQS","131210053","1","0.084","ppm","147","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/19/1990","AQS","131210053","1","0.083","ppm","143","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/20/1990","AQS","131210053","1","0.088","ppm","156","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/21/1990","AQS","131210053","1","0.076","ppm","119","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/22/1990","AQS","131210053","1","0.061","ppm","71","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/23/1990","AQS","131210053","1","0.062","ppm","74","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/24/1990","AQS","131210053","1","0.085","ppm","150","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/25/1990","AQS","131210053","1","0.064","ppm","80","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/26/1990","AQS","131210053","1","0.061","ppm","71","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/27/1990","AQS","131210053","1","0.077","ppm","122","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/28/1990","AQS","131210053","1","0.107","ppm","202","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/29/1990","AQS","131210053","1","0.076","ppm","119","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/30/1990","AQS","131210053","1","0.07","ppm","100","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"08/31/1990","AQS","131210053","1","0.046","ppm","43","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/01/1990","AQS","131210053","1","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/02/1990","AQS","131210053","1","0.068","ppm","93","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/03/1990","AQS","131210053","1","0.077","ppm","122","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/04/1990","AQS","131210053","1","0.067","ppm","90","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/05/1990","AQS","131210053","1","0.088","ppm","156","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/06/1990","AQS","131210053","1","0.107","ppm","202","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/07/1990","AQS","131210053","1","0.085","ppm","150","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/08/1990","AQS","131210053","1","0.076","ppm","119","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/09/1990","AQS","131210053","1","0.057","ppm","58","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/10/1990","AQS","131210053","1","0.067","ppm","90","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/11/1990","AQS","131210053","1","0.07","ppm","100","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/12/1990","AQS","131210053","1","0.044","ppm","41","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/13/1990","AQS","131210053","1","0.044","ppm","41","","14","82.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/14/1990","AQS","131210053","1","0.026","ppm","24","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/15/1990","AQS","131210053","1","0.053","ppm","49","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/16/1990","AQS","131210053","1","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/17/1990","AQS","131210053","1","0.059","ppm","64","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/18/1990","AQS","131210053","1","0.06","ppm","67","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/19/1990","AQS","131210053","1","0.061","ppm","71","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/20/1990","AQS","131210053","1","0.065","ppm","84","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/21/1990","AQS","131210053","1","0.071","ppm","101","","15","88.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/22/1990","AQS","131210053","1","0.024","ppm","22","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/23/1990","AQS","131210053","1","0.036","ppm","33","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/24/1990","AQS","131210053","1","0.025","ppm","23","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/25/1990","AQS","131210053","1","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/26/1990","AQS","131210053","1","0.058","ppm","61","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/27/1990","AQS","131210053","1","0.066","ppm","87","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/28/1990","AQS","131210053","1","0.054","ppm","50","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/29/1990","AQS","131210053","1","0.064","ppm","80","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"09/30/1990","AQS","131210053","1","0.052","ppm","48","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/01/1990","AQS","131210053","1","0.046","ppm","43","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/02/1990","AQS","131210053","1","0.061","ppm","71","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/03/1990","AQS","131210053","1","0.042","ppm","39","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/04/1990","AQS","131210053","1","0.018","ppm","17","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/05/1990","AQS","131210053","1","0.044","ppm","41","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/06/1990","AQS","131210053","1","0.06","ppm","67","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/07/1990","AQS","131210053","1","0.033","ppm","31","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/08/1990","AQS","131210053","1","0.031","ppm","29","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/09/1990","AQS","131210053","1","0.03","ppm","28","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/10/1990","AQS","131210053","1","0.007","ppm","6","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/11/1990","AQS","131210053","1","0.021","ppm","19","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/12/1990","AQS","131210053","1","0.015","ppm","14","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/13/1990","AQS","131210053","1","0.017","ppm","16","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/14/1990","AQS","131210053","1","0.026","ppm","24","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/15/1990","AQS","131210053","1","0.038","ppm","35","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/16/1990","AQS","131210053","1","0.063","ppm","77","","15","88.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/17/1990","AQS","131210053","1","0.047","ppm","44","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/18/1990","AQS","131210053","1","0.024","ppm","22","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/19/1990","AQS","131210053","1","0.032","ppm","30","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/20/1990","AQS","131210053","1","0.045","ppm","42","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/21/1990","AQS","131210053","1","0.038","ppm","35","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/22/1990","AQS","131210053","1","0.004","ppm","4","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/23/1990","AQS","131210053","1","0.014","ppm","13","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/24/1990","AQS","131210053","1","0.015","ppm","14","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/25/1990","AQS","131210053","1","0.012","ppm","11","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/26/1990","AQS","131210053","1","0.019","ppm","18","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/27/1990","AQS","131210053","1","0.025","ppm","23","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/28/1990","AQS","131210053","1","0.031","ppm","29","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/29/1990","AQS","131210053","1","0.029","ppm","27","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/30/1990","AQS","131210053","1","0.039","ppm","36","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"10/31/1990","AQS","131210053","1","0.021","ppm","19","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/01/1990","AQS","131210053","1","0.04","ppm","37","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/02/1990","AQS","131210053","1","0.049","ppm","45","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/03/1990","AQS","131210053","1","0.038","ppm","35","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/04/1990","AQS","131210053","1","0.033","ppm","31","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/05/1990","AQS","131210053","1","0.016","ppm","15","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/06/1990","AQS","131210053","1","0.013","ppm","12","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/07/1990","AQS","131210053","1","0.019","ppm","18","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/08/1990","AQS","131210053","1","0.025","ppm","23","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/09/1990","AQS","131210053","1","0.017","ppm","16","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/10/1990","AQS","131210053","1","0.014","ppm","13","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/11/1990","AQS","131210053","1","0.022","ppm","20","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/12/1990","AQS","131210053","1","0.029","ppm","27","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/13/1990","AQS","131210053","1","0.017","ppm","16","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/14/1990","AQS","131210053","1","0.027","ppm","25","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/15/1990","AQS","131210053","1","0.025","ppm","23","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/16/1990","AQS","131210053","1","0.026","ppm","24","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/17/1990","AQS","131210053","1","0.023","ppm","21","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/18/1990","AQS","131210053","1","0.027","ppm","25","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/19/1990","AQS","131210053","1","0.03","ppm","28","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/20/1990","AQS","131210053","1","0.019","ppm","18","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/21/1990","AQS","131210053","1","0.031","ppm","29","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/22/1990","AQS","131210053","1","0.038","ppm","35","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/23/1990","AQS","131210053","1","0.021","ppm","19","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/24/1990","AQS","131210053","1","0.025","ppm","23","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/25/1990","AQS","131210053","1","0.034","ppm","31","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/26/1990","AQS","131210053","1","0.011","ppm","10","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/27/1990","AQS","131210053","1","0.023","ppm","21","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/28/1990","AQS","131210053","1","0.013","ppm","12","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"11/29/1990","AQS","131210053","1","0.02","ppm","19","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","121","Fulton","33.74843942","-84.37548234"
"03/07/1990","AQS","132230002","5","0.043","ppm","40","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/08/1990","AQS","132230002","5","0.025","ppm","23","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/09/1990","AQS","132230002","5","0.014","ppm","13","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/10/1990","AQS","132230002","5","0.035","ppm","32","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/11/1990","AQS","132230002","5","0.05","ppm","46","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/12/1990","AQS","132230002","5","0.044","ppm","41","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/13/1990","AQS","132230002","5","0.059","ppm","64","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/14/1990","AQS","132230002","5","0.053","ppm","49","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/15/1990","AQS","132230002","5","0.042","ppm","39","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/16/1990","AQS","132230002","5","0.029","ppm","27","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/17/1990","AQS","132230002","5","0.046","ppm","43","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/18/1990","AQS","132230002","5","0.04","ppm","37","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/19/1990","AQS","132230002","5","0.044","ppm","41","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/20/1990","AQS","132230002","5","0.034","ppm","31","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/21/1990","AQS","132230002","5","0.043","ppm","40","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/22/1990","AQS","132230002","5","0.06","ppm","67","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/23/1990","AQS","132230002","5","0.065","ppm","84","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/24/1990","AQS","132230002","5","0.061","ppm","71","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/25/1990","AQS","132230002","5","0.042","ppm","39","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/26/1990","AQS","132230002","5","0.023","ppm","21","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
"03/27/1990","AQS","132230002","5","0.054","ppm","50","","17","100.0000","44201","Ozone","014","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","223","Paulding","33.915659236","-84.831050512"
