"Date","Ozone AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/13/2005","93","","Tucker-Idlewood Road","13-089-3001","AQS"
"08/14/2005","93","","McDonough","13-151-0002","AQS"
"08/15/2005","122","","Newnan","13-077-0002","AQS"
"08/16/2005","87","","Kennesaw","13-067-0003","AQS"
"08/17/2005","112","","Tucker-Idlewood Road","13-089-3001","AQS"
"08/18/2005","87","","Gwinnett","13-135-0002","AQS"
"08/19/2005","67","","Conyers","13-247-0001","AQS"
"08/20/2005","126","","McDonough","13-151-0002","AQS"
"08/21/2005","93","","McDonough","13-151-0002","AQS"
"08/22/2005","129","","McDonough","13-151-0002","AQS"
"08/23/2005","74","","South DeKalb","13-089-0002","AQS"
"08/24/2005","93","","Yorkville, King Farm","13-223-0003","AQS"
"08/25/2005","49","","Yorkville, King Farm","13-223-0003","AQS"
"08/26/2005","156","","Douglasville","13-097-0004","AQS"
"08/27/2005","100","","Douglasville","13-097-0004","AQS"
"08/28/2005","38","","Yorkville, King Farm","13-223-0003","AQS"
"08/29/2005","26","","Dawsonville","13-085-0001","AQS"
"08/30/2005","34","","Dawsonville","13-085-0001","AQS"
"08/31/2005","97","","McDonough","13-151-0002","AQS"
"09/01/2005","133","","DOT STORAGE FACILITY","13-113-0001","AQS"
"09/02/2005","136","","DOT STORAGE FACILITY","13-113-0001","AQS"
"09/03/2005","129","","Douglasville","13-097-0004","AQS"
"09/04/2005","119","","Douglasville","13-097-0004","AQS"
"09/05/2005","74","","Douglasville","13-097-0004","AQS"
"09/06/2005","50","","Douglasville","13-097-0004","AQS"
"09/07/2005","71","","Douglasville","13-097-0004","AQS"
"09/08/2005","77","","Newnan","13-077-0002","AQS"
"09/09/2005","119","","Newnan","13-077-0002","AQS"
"09/10/2005","164","","Douglasville","13-097-0004","AQS"
"09/11/2005","119","","Douglasville","13-097-0004","AQS"
"09/12/2005","150","","Georgia Station","13-231-9991","AQS"
"09/13/2005","147","","McDonough","13-151-0002","AQS"
"09/14/2005","136","","McDonough","13-151-0002","AQS"
"09/15/2005","126","","McDonough","13-151-0002","AQS"
"09/16/2005","84","","McDonough","13-151-0002","AQS"
"09/17/2005","49","","Tucker-Idlewood Road","13-089-3001","AQS"
"09/18/2005","100","","Conyers","13-247-0001","AQS"
"09/19/2005","154","","DOT STORAGE FACILITY","13-113-0001","AQS"
"09/20/2005","154","","Kennesaw","13-067-0003","AQS"
"09/21/2005","143","","Yorkville, King Farm","13-223-0003","AQS"
"09/22/2005","41","","Yorkville, King Farm","13-223-0003","AQS"
"09/23/2005","43","","Yorkville, King Farm","13-223-0003","AQS"
"09/24/2005","46","","Yorkville, King Farm","13-223-0003","AQS"
"09/25/2005","29","","Kennesaw","13-067-0003","AQS"
"09/26/2005","22","","Georgia Station","13-231-9991","AQS"
"09/27/2005","48","","Douglasville","13-097-0004","AQS"
"09/28/2005","41","","Yorkville, King Farm","13-223-0003","AQS"
"09/29/2005","42","","Conyers","13-247-0001","AQS"
"09/30/2005","84","","Yorkville, King Farm","13-223-0003","AQS"
"10/01/2005","58","","Yorkville, King Farm","13-223-0003","AQS"
"10/02/2005","44","","Yorkville, King Farm","13-223-0003","AQS"
"10/03/2005","101","","Douglasville","13-097-0004","AQS"
"10/04/2005","47","","Yorkville, King Farm","13-223-0003","AQS"
"10/05/2005","34","","Yorkville, King Farm","13-223-0003","AQS"
"10/06/2005","20","","Dawsonville","13-085-0001","AQS"
"10/07/2005","15","","Dawsonville","13-085-0001","AQS"
"10/08/2005","24","","Dawsonville","13-085-0001","AQS"
"10/09/2005","19","","DOT STORAGE FACILITY","13-113-0001","AQS"
"10/10/2005","24","","Newnan","13-077-0002","AQS"
"10/11/2005","42","","Douglasville","13-097-0004","AQS"
"10/12/2005","29","","Dawsonville","13-085-0001","AQS"
"10/13/2005","44","","Yorkville, King Farm","13-223-0003","AQS"
"10/14/2005","49","","Yorkville, King Farm","13-223-0003","AQS"
"10/15/2005","64","","Douglasville","13-097-0004","AQS"
"10/16/2005","50","","Georgia Station","13-231-9991","AQS"
"10/17/2005","54","","Douglasville","13-097-0004","AQS"
"10/18/2005","115","","Douglasville","13-097-0004","AQS"
"10/19/2005","115","","Georgia Station","13-231-9991","AQS"
"10/20/2005","87","","Yorkville, King Farm","13-223-0003","AQS"
"10/21/2005","61","","Yorkville, King Farm","13-223-0003","AQS"
"10/22/2005","36","","Georgia Station","13-231-9991","AQS"
"10/23/2005","41","","Douglasville","13-097-0004","AQS"
"10/24/2005","31","","Newnan","13-077-0002","AQS"
"10/25/2005","23","","Yorkville, King Farm","13-223-0003","AQS"
"10/26/2005","32","","Dawsonville","13-085-0001","AQS"
"10/27/2005","32","","Dawsonville","13-085-0001","AQS"
"10/28/2005","39","","Dawsonville","13-085-0001","AQS"
"10/29/2005","47","","Georgia Station","13-231-9991","AQS"
"10/30/2005","61","","Georgia Station","13-231-9991","AQS"
"10/31/2005","46","","Yorkville, King Farm","13-223-0003","AQS"
"11/01/2005","39","","Georgia Station","13-231-9991","AQS"
"11/02/2005","33","","Georgia Station","13-231-9991","AQS"
"11/03/2005","50","","Georgia Station","13-231-9991","AQS"
"11/04/2005","44","","Georgia Station","13-231-9991","AQS"
"11/05/2005","44","","Georgia Station","13-231-9991","AQS"
"11/06/2005","31","","Georgia Station","13-231-9991","AQS"
"11/07/2005","47","","Georgia Station","13-231-9991","AQS"
"11/08/2005","42","","Georgia Station","13-231-9991","AQS"
"11/09/2005","44","","Georgia Station","13-231-9991","AQS"
"11/10/2005","32","","Georgia Station","13-231-9991","AQS"
"11/11/2005","37","","Georgia Station","13-231-9991","AQS"
"11/12/2005","46","","Georgia Station","13-231-9991","AQS"
"11/13/2005","34","","Georgia Station","13-231-9991","AQS"
"11/14/2005","39","","Georgia Station","13-231-9991","AQS"
"11/15/2005","36","","Georgia Station","13-231-9991","AQS"
"11/16/2005","26","","Georgia Station","13-231-9991","AQS"
"11/17/2005","28","","Georgia Station","13-231-9991","AQS"
"11/18/2005","30","","Georgia Station","13-231-9991","AQS"
"11/19/2005","35","","Georgia Station","13-231-9991","AQS"
"11/20/2005","29","","Georgia Station","13-231-9991","AQS"
"11/21/2005","21","","Georgia Station","13-231-9991","AQS"
"11/22/2005","22","","Georgia Station","13-231-9991","AQS"
"11/23/2005","38","","Georgia Station","13-231-9991","AQS"
"11/24/2005","39","","Georgia Station","13-231-9991","AQS"
"11/25/2005","36","","Georgia Station","13-231-9991","AQS"
"11/26/2005","29","","Georgia Station","13-231-9991","AQS"
"11/27/2005","24","","Georgia Station","13-231-9991","AQS"
"11/28/2005","25","","Georgia Station","13-231-9991","AQS"
"11/29/2005","33","","Georgia Station","13-231-9991","AQS"
"11/30/2005","28","","Georgia Station","13-231-9991","AQS"
"12/01/2005","34","","Georgia Station","13-231-9991","AQS"
"12/02/2005","27","","Georgia Station","13-231-9991","AQS"
"12/03/2005","33","","Georgia Station","13-231-9991","AQS"
"12/04/2005","32","","Georgia Station","13-231-9991","AQS"
"12/05/2005","19","","Georgia Station","13-231-9991","AQS"
"12/06/2005","31","","Georgia Station","13-231-9991","AQS"
"12/07/2005","31","","Georgia Station","13-231-9991","AQS"
"12/08/2005","19","","Georgia Station","13-231-9991","AQS"
"12/09/2005","23","","Georgia Station","13-231-9991","AQS"
"12/10/2005","31","","Georgia Station","13-231-9991","AQS"
"12/11/2005","31","","Georgia Station","13-231-9991","AQS"
"12/12/2005","34","","Georgia Station","13-231-9991","AQS"
"12/13/2005","23","","Georgia Station","13-231-9991","AQS"
"12/14/2005","14","","Georgia Station","13-231-9991","AQS"
"12/15/2005","15","","Georgia Station","13-231-9991","AQS"
"12/16/2005","24","","Georgia Station","13-231-9991","AQS"
"12/17/2005","16","","Georgia Station","13-231-9991","AQS"
"12/18/2005","28","","Georgia Station","13-231-9991","AQS"
"12/19/2005","24","","Georgia Station","13-231-9991","AQS"
"12/20/2005","20","","Georgia Station","13-231-9991","AQS"
"12/21/2005","26","","Georgia Station","13-231-9991","AQS"
"12/22/2005","29","","Georgia Station","13-231-9991","AQS"
"12/23/2005","33","","Georgia Station","13-231-9991","AQS"
"12/24/2005","36","","Georgia Station","13-231-9991","AQS"
"12/25/2005","29","","Georgia Station","13-231-9991","AQS"
"12/26/2005","23","","Georgia Station","13-231-9991","AQS"
"12/27/2005","36","","Georgia Station","13-231-9991","AQS"
"12/28/2005","31","","Georgia Station","13-231-9991","AQS"
"12/29/2005","23","","Georgia Station","13-231-9991","AQS"
"12/30/2005","32","","Georgia Station","13-231-9991","AQS"
"12/31/2005","38","","Georgia Station","13-231-9991","AQS"
"01/01/2006","30","","Georgia Station","13-231-9991","AQS"
"01/02/2006","31","","Georgia Station","13-231-9991","AQS"
"01/03/2006","30","","Georgia Station","13-231-9991","AQS"
"01/04/2006","33","","Georgia Station","13-231-9991","AQS"
"01/05/2006","25","","Georgia Station","13-231-9991","AQS"
"01/06/2006","22","","Georgia Station","13-231-9991","AQS"
"01/18/2006","33","","Georgia Station","13-231-9991","AQS"
"01/19/2006","41","","Georgia Station","13-231-9991","AQS"
"01/20/2006","44","","Georgia Station","13-231-9991","AQS"
"01/21/2006","30","","Georgia Station","13-231-9991","AQS"
"01/22/2006","12","","Georgia Station","13-231-9991","AQS"
"01/23/2006","11","","Georgia Station","13-231-9991","AQS"
"01/24/2006","39","","Georgia Station","13-231-9991","AQS"
"01/25/2006","38","","Georgia Station","13-231-9991","AQS"
"01/26/2006","27","","Georgia Station","13-231-9991","AQS"
"01/27/2006","31","","Georgia Station","13-231-9991","AQS"
"01/28/2006","42","","Georgia Station","13-231-9991","AQS"
"01/29/2006","36","","Georgia Station","13-231-9991","AQS"
"01/30/2006","38","","Georgia Station","13-231-9991","AQS"
"01/31/2006","37","","Georgia Station","13-231-9991","AQS"
"02/01/2006","40","","Georgia Station","13-231-9991","AQS"
"02/02/2006","33","","Georgia Station","13-231-9991","AQS"
"02/03/2006","41","","Georgia Station","13-231-9991","AQS"
"02/04/2006","33","","Georgia Station","13-231-9991","AQS"
"02/05/2006","36","","Georgia Station","13-231-9991","AQS"
"02/06/2006","26","","Georgia Station","13-231-9991","AQS"
"02/07/2006","32","","Georgia Station","13-231-9991","AQS"
"02/08/2006","40","","Georgia Station","13-231-9991","AQS"
"02/09/2006","31","","Georgia Station","13-231-9991","AQS"
"02/10/2006","42","","Georgia Station","13-231-9991","AQS"
"02/11/2006","36","","Georgia Station","13-231-9991","AQS"
"02/12/2006","30","","Georgia Station","13-231-9991","AQS"
"02/13/2006","36","","Georgia Station","13-231-9991","AQS"
"02/14/2006","48","","Georgia Station","13-231-9991","AQS"
"02/15/2006","50","","Georgia Station","13-231-9991","AQS"
"02/16/2006","61","","Georgia Station","13-231-9991","AQS"
"02/17/2006","41","","Georgia Station","13-231-9991","AQS"
"02/18/2006","22","","Georgia Station","13-231-9991","AQS"
"02/19/2006","21","","Georgia Station","13-231-9991","AQS"
"02/20/2006","17","","Georgia Station","13-231-9991","AQS"
"02/21/2006","25","","Georgia Station","13-231-9991","AQS"
"02/22/2006","20","","Georgia Station","13-231-9991","AQS"
"02/23/2006","34","","Georgia Station","13-231-9991","AQS"
"02/24/2006","46","","Georgia Station","13-231-9991","AQS"
"02/25/2006","40","","Georgia Station","13-231-9991","AQS"
"02/26/2006","41","","Georgia Station","13-231-9991","AQS"
"02/27/2006","44","","Georgia Station","13-231-9991","AQS"
"02/28/2006","74","","Georgia Station","13-231-9991","AQS"
"03/01/2006","71","","Georgia Station","13-231-9991","AQS"
"03/02/2006","46","","Yorkville, King Farm","13-223-0003","AQS"
"03/03/2006","43","","Newnan","13-077-0002","AQS"
"03/04/2006","47","","Newnan","13-077-0002","AQS"
"03/05/2006","67","","Georgia Station","13-231-9991","AQS"
"03/06/2006","64","","Georgia Station","13-231-9991","AQS"
"03/07/2006","41","","Dawsonville","13-085-0001","AQS"
"03/08/2006","84","","Georgia Station","13-231-9991","AQS"
"03/09/2006","58","","Dawsonville","13-085-0001","AQS"
"03/10/2006","49","","Dawsonville","13-085-0001","AQS"
"03/11/2006","40","","Dawsonville","13-085-0001","AQS"
"03/12/2006","42","","Dawsonville","13-085-0001","AQS"
"03/13/2006","33","","DOT STORAGE FACILITY","13-113-0001","AQS"
"03/14/2006","49","","Georgia Station","13-231-9991","AQS"
"03/15/2006","61","","Dawsonville","13-085-0001","AQS"
"03/16/2006","74","","Yorkville, King Farm","13-223-0003","AQS"
"03/17/2006","67","","Georgia Station","13-231-9991","AQS"
"03/18/2006","54","","Georgia Station","13-231-9991","AQS"
"03/19/2006","58","","Dawsonville","13-085-0001","AQS"
"03/20/2006","40","","Georgia Station","13-231-9991","AQS"
"03/21/2006","44","","Georgia Station","13-231-9991","AQS"
"03/22/2006","42","","Dawsonville","13-085-0001","AQS"
"03/23/2006","38","","Georgia Station","13-231-9991","AQS"
"03/24/2006","45","","Georgia Station","13-231-9991","AQS"
"03/25/2006","44","","Georgia Station","13-231-9991","AQS"
"03/26/2006","45","","Newnan","13-077-0002","AQS"
"03/27/2006","71","","Georgia Station","13-231-9991","AQS"
"03/28/2006","49","","Georgia Station","13-231-9991","AQS"
"03/29/2006","80","","Douglasville","13-097-0004","AQS"
"03/30/2006","87","","Dawsonville","13-085-0001","AQS"
"03/31/2006","84","","Dawsonville","13-085-0001","AQS"
"04/01/2006","54","","Dawsonville","13-085-0001","AQS"
"04/02/2006","47","","Dawsonville","13-085-0001","AQS"
"04/03/2006","54","","Georgia Station","13-231-9991","AQS"
"04/04/2006","64","","Georgia Station","13-231-9991","AQS"
"04/05/2006","80","","Douglasville","13-097-0004","AQS"
"04/06/2006","112","","Georgia Station","13-231-9991","AQS"
"04/07/2006","71","","Georgia Station","13-231-9991","AQS"
"04/08/2006","48","","Dawsonville","13-085-0001","AQS"
"04/09/2006","61","","Georgia Station","13-231-9991","AQS"
"04/10/2006","87","","Dawsonville","13-085-0001","AQS"
"04/11/2006","100","","Dawsonville","13-085-0001","AQS"
"04/12/2006","58","","South DeKalb","13-089-0002","AQS"
"04/13/2006","101","","Georgia Station","13-231-9991","AQS"
"04/14/2006","105","","Douglasville","13-097-0004","AQS"
"04/15/2006","80","","Douglasville","13-097-0004","AQS"
"04/16/2006","50","","Dawsonville","13-085-0001","AQS"
"04/17/2006","71","","Dawsonville","13-085-0001","AQS"
"04/18/2006","90","","Yorkville, King Farm","13-223-0003","AQS"
"04/19/2006","46","","Georgia Station","13-231-9991","AQS"
"04/20/2006","100","","Georgia Station","13-231-9991","AQS"
"04/21/2006","44","","Georgia Station","13-231-9991","AQS"
"04/22/2006","49","","Douglasville","13-097-0004","AQS"
"04/23/2006","112","","Gwinnett","13-135-0002","AQS"
"04/24/2006","133","","Gwinnett","13-135-0002","AQS"
"04/25/2006","105","","Dawsonville","13-085-0001","AQS"
"04/26/2006","36","","Georgia Station","13-231-9991","AQS"
"04/27/2006","74","","Douglasville","13-097-0004","AQS"
"04/28/2006","112","","Kennesaw","13-067-0003","AQS"
"04/29/2006","80","","Georgia Station","13-231-9991","AQS"
"04/30/2006","49","","Georgia Station","13-231-9991","AQS"
"05/01/2006","84","","Kennesaw","13-067-0003","AQS"
"05/02/2006","100","","Conyers","13-247-0001","AQS"
"05/03/2006","64","","Georgia Station","13-231-9991","AQS"
"05/04/2006","61","","Georgia Station","13-231-9991","AQS"
"05/05/2006","43","","Georgia Station","13-231-9991","AQS"
"05/06/2006","77","","McDonough","13-151-0002","AQS"
"05/07/2006","40","","Douglasville","13-097-0004","AQS"
"05/08/2006","35","","Yorkville, King Farm","13-223-0003","AQS"
"05/09/2006","41","","Georgia Station","13-231-9991","AQS"
"05/10/2006","41","","Georgia Station","13-231-9991","AQS"
"05/11/2006","58","","Georgia Station","13-231-9991","AQS"
"05/12/2006","61","","Douglasville","13-097-0004","AQS"
"05/13/2006","74","","Dawsonville","13-085-0001","AQS"
"05/14/2006","48","","Georgia Station","13-231-9991","AQS"
"05/15/2006","41","","Georgia Station","13-231-9991","AQS"
"05/16/2006","54","","Georgia Station","13-231-9991","AQS"
"05/17/2006","51","","Georgia Station","13-231-9991","AQS"
"05/18/2006","74","","Douglasville","13-097-0004","AQS"
"05/19/2006","77","","Douglasville","13-097-0004","AQS"
"05/20/2006","108","","Gwinnett","13-135-0002","AQS"
"05/21/2006","64","","Conyers","13-247-0001","AQS"
"05/22/2006","101","","McDonough","13-151-0002","AQS"
"05/23/2006","119","","Conyers","13-247-0001","AQS"
"05/24/2006","166","","Conyers","13-247-0001","AQS"
"05/25/2006","101","","Conyers","13-247-0001","AQS"
"05/26/2006","49","","Conyers","13-247-0001","AQS"
"05/27/2006","71","","Tucker-Idlewood Road","13-089-3001","AQS"
"05/28/2006","126","","Newnan","13-077-0002","AQS"
"05/29/2006","140","","Douglasville","13-097-0004","AQS"
"05/30/2006","200","","Douglasville","13-097-0004","AQS"
"05/31/2006","177","","Yorkville, King Farm","13-223-0003","AQS"
"06/01/2006","119","","Kennesaw","13-067-0003","AQS"
"06/02/2006","50","","Tucker-Idlewood Road","13-089-3001","AQS"
"06/03/2006","84","","Georgia Station","13-231-9991","AQS"
"06/04/2006","119","","McDonough","13-151-0002","AQS"
"06/05/2006","115","","Georgia Station","13-231-9991","AQS"
"06/06/2006","150","","Georgia Station","13-231-9991","AQS"
"06/07/2006","126","","Tucker-Idlewood Road","13-089-3001","AQS"
"06/08/2006","122","","Conyers","13-247-0001","AQS"
"06/09/2006","166","","Georgia Station","13-231-9991","AQS"
"06/10/2006","187","","Conyers","13-247-0001","AQS"
"06/11/2006","147","","Gwinnett","13-135-0002","AQS"
"06/12/2006","71","","Dawsonville","13-085-0001","AQS"
"06/13/2006","39","","Gwinnett","13-135-0002","AQS"
"06/14/2006","140","","Conyers","13-247-0001","AQS"
"06/15/2006","195","","DOT STORAGE FACILITY","13-113-0001","AQS"
"06/16/2006","169","","Kennesaw","13-067-0003","AQS"
"06/17/2006","133","","Kennesaw","13-067-0003","AQS"
"06/18/2006","129","","Kennesaw","13-067-0003","AQS"
"06/19/2006","119","","Gwinnett","13-135-0002","AQS"
"06/20/2006","174","","Conyers","13-247-0001","AQS"
"06/21/2006","203","","Conyers","13-247-0001","AQS"
"06/22/2006","203","","Gwinnett","13-135-0002","AQS"
"06/23/2006","217","","South DeKalb","13-089-0002","AQS"
"06/24/2006","133","","United Avenue","13-121-0055","AQS"
"06/25/2006","38","","Georgia Station","13-231-9991","AQS"
"06/26/2006","47","","Yorkville, King Farm","13-223-0003","AQS"
"06/27/2006","100","","McDonough","13-151-0002","AQS"
"06/28/2006","136","","Gwinnett","13-135-0002","AQS"
"06/29/2006","156","","Georgia Station","13-231-9991","AQS"
"06/30/2006","179","","Georgia Station","13-231-9991","AQS"
"07/01/2006","192","","DOT STORAGE FACILITY","13-113-0001","AQS"
"07/02/2006","174","","Douglasville","13-097-0004","AQS"
"07/03/2006","177","","Gwinnett","13-135-0002","AQS"
"07/04/2006","108","","Gwinnett","13-135-0002","AQS"
"07/05/2006","161","","Gwinnett","13-135-0002","AQS"
"07/06/2006","49","","Yorkville, King Farm","13-223-0003","AQS"
"07/07/2006","101","","Yorkville, King Farm","13-223-0003","AQS"
"07/08/2006","150","","Kennesaw","13-067-0003","AQS"
"07/09/2006","93","","Dawsonville","13-085-0001","AQS"
"07/10/2006","100","","Conyers","13-247-0001","AQS"
"07/11/2006","166","","Gwinnett","13-135-0002","AQS"
"07/12/2006","129","","Dawsonville","13-085-0001","AQS"
"07/13/2006","105","","Gwinnett","13-135-0002","AQS"
"07/14/2006","87","","Gwinnett","13-135-0002","AQS"
"07/15/2006","50","","Dawsonville","13-085-0001","AQS"
"07/16/2006","122","","South DeKalb","13-089-0002","AQS"
"07/17/2006","177","","Douglasville","13-097-0004","AQS"
"07/18/2006","201","","United Avenue","13-121-0055","AQS"
"07/19/2006","203","","Douglasville","13-097-0004","AQS"
"07/20/2006","203","","Kennesaw","13-067-0003","AQS"
"07/21/2006","206","","Gwinnett","13-135-0002","AQS"
"07/22/2006","140","","Gwinnett","13-135-0002","AQS"
"07/23/2006","71","","Gwinnett","13-135-0002","AQS"
"07/24/2006","74","","South DeKalb","13-089-0002","AQS"
"07/25/2006","87","","Gwinnett","13-135-0002","AQS"
"07/26/2006","50","","Gwinnett","13-135-0002","AQS"
"07/27/2006","108","","Gwinnett","13-135-0002","AQS"
"07/28/2006","64","","Gwinnett","13-135-0002","AQS"
"07/29/2006","45","","Tucker-Idlewood Road","13-089-3001","AQS"
"07/30/2006","67","","South DeKalb","13-089-0002","AQS"
"07/31/2006","126","","Conyers","13-247-0001","AQS"
"08/01/2006","151","","Conyers","13-247-0001","AQS"
"08/02/2006","129","","Conyers","13-247-0001","AQS"
"08/03/2006","87","","Tucker-Idlewood Road","13-089-3001","AQS"
"08/04/2006","147","","McDonough","13-151-0002","AQS"
"08/05/2006","147","","Douglasville","13-097-0004","AQS"
"08/06/2006","105","","Kennesaw","13-067-0003","AQS"
"08/07/2006","136","","South DeKalb","13-089-0002","AQS"
"08/08/2006","97","","Georgia Station","13-231-9991","AQS"
"08/09/2006","161","","United Avenue","13-121-0055","AQS"
"08/10/2006","122","","South DeKalb","13-089-0002","AQS"
"08/11/2006","112","","McDonough","13-151-0002","AQS"
"08/12/2006","47","","Georgia Station","13-231-9991","AQS"
"08/13/2006","49","","Yorkville, King Farm","13-223-0003","AQS"
"08/14/2006","87","","Kennesaw","13-067-0003","AQS"
"08/15/2006","48","","Kennesaw","13-067-0003","AQS"
"08/16/2006","108","","Douglasville","13-097-0004","AQS"
"08/17/2006","126","","Kennesaw","13-067-0003","AQS"
"08/18/2006","174","","Douglasville","13-097-0004","AQS"
"08/19/2006","154","","Kennesaw","13-067-0003","AQS"
"08/20/2006","154","","McDonough","13-151-0002","AQS"
"08/21/2006","169","","South DeKalb","13-089-0002","AQS"
"08/22/2006","87","","McDonough","13-151-0002","AQS"
"08/23/2006","93","","Kennesaw","13-067-0003","AQS"
"08/24/2006","119","","Yorkville, King Farm","13-223-0003","AQS"
"08/25/2006","100","","Yorkville, King Farm","13-223-0003","AQS"
"08/26/2006","84","","Douglasville","13-097-0004","AQS"
"08/27/2006","61","","Yorkville, King Farm","13-223-0003","AQS"
"08/28/2006","46","","Dawsonville","13-085-0001","AQS"
"08/29/2006","48","","Dawsonville","13-085-0001","AQS"
"08/30/2006","80","","United Avenue","13-121-0055","AQS"
"08/31/2006","46","","Yorkville, King Farm","13-223-0003","AQS"
"09/01/2006","49","","Douglasville","13-097-0004","AQS"
"09/02/2006","64","","Kennesaw","13-067-0003","AQS"
"09/03/2006","51","","Douglasville","13-097-0004","AQS"
"09/04/2006","50","","Kennesaw","13-067-0003","AQS"
"09/05/2006","64","","Dawsonville","13-085-0001","AQS"
"09/06/2006","74","","Douglasville","13-097-0004","AQS"
"09/07/2006","61","","Yorkville, King Farm","13-223-0003","AQS"
"09/08/2006","100","","Yorkville, King Farm","13-223-0003","AQS"
"09/09/2006","87","","Kennesaw","13-067-0003","AQS"
"09/10/2006","84","","Georgia Station","13-231-9991","AQS"
"09/11/2006","97","","Yorkville, King Farm","13-223-0003","AQS"
"09/12/2006","40","","Georgia Station","13-231-9991","AQS"
"09/13/2006","32","","Dawsonville","13-085-0001","AQS"
"09/14/2006","71","","Georgia Station","13-231-9991","AQS"
"09/15/2006","140","","Douglasville","13-097-0004","AQS"
"09/16/2006","133","","Douglasville","13-097-0004","AQS"
"09/17/2006","87","","Douglasville","13-097-0004","AQS"
"09/18/2006","41","","Dawsonville","13-085-0001","AQS"
"09/19/2006","44","","Douglasville","13-097-0004","AQS"
"09/20/2006","44","","Georgia Station","13-231-9991","AQS"
"09/21/2006","51","","Georgia Station","13-231-9991","AQS"
"09/22/2006","49","","Georgia Station","13-231-9991","AQS"
"09/23/2006","33","","McDonough","13-151-0002","AQS"
"09/24/2006","25","","Yorkville, King Farm","13-223-0003","AQS"
"09/25/2006","42","","Georgia Station","13-231-9991","AQS"
"09/26/2006","64","","Georgia Station","13-231-9991","AQS"
"09/27/2006","64","","Georgia Station","13-231-9991","AQS"
"09/28/2006","77","","Douglasville","13-097-0004","AQS"
"09/29/2006","40","","Georgia Station","13-231-9991","AQS"
"09/30/2006","48","","Dawsonville","13-085-0001","AQS"
"10/01/2006","67","","Conyers","13-247-0001","AQS"
"10/02/2006","80","","Yorkville, King Farm","13-223-0003","AQS"
"10/03/2006","80","","Dawsonville","13-085-0001","AQS"
"10/04/2006","84","","Dawsonville","13-085-0001","AQS"
"10/05/2006","101","","Conyers","13-247-0001","AQS"
"10/06/2006","40","","Yorkville, King Farm","13-223-0003","AQS"
"10/07/2006","41","","Conyers","13-247-0001","AQS"
"10/08/2006","38","","Douglasville","13-097-0004","AQS"
"10/09/2006","47","","Georgia Station","13-231-9991","AQS"
"10/10/2006","64","","Georgia Station","13-231-9991","AQS"
"10/11/2006","48","","Georgia Station","13-231-9991","AQS"
"10/12/2006","41","","Georgia Station","13-231-9991","AQS"
"10/13/2006","35","","Douglasville","13-097-0004","AQS"
"10/14/2006","46","","Douglasville","13-097-0004","AQS"
"10/15/2006","54","","Georgia Station","13-231-9991","AQS"
"10/16/2006","37","","Georgia Station","13-231-9991","AQS"
"10/17/2006","34","","Georgia Station","13-231-9991","AQS"
"10/18/2006","32","","Georgia Station","13-231-9991","AQS"
"10/19/2006","37","","Georgia Station","13-231-9991","AQS"
"10/20/2006","25","","Georgia Station","13-231-9991","AQS"
"10/21/2006","42","","Georgia Station","13-231-9991","AQS"
"10/22/2006","36","","Douglasville","13-097-0004","AQS"
"10/23/2006","36","","Georgia Station","13-231-9991","AQS"
"10/24/2006","35","","Georgia Station","13-231-9991","AQS"
"10/25/2006","25","","Yorkville, King Farm","13-223-0003","AQS"
"10/26/2006","36","","Yorkville, King Farm","13-223-0003","AQS"
"10/27/2006","31","","Yorkville, King Farm","13-223-0003","AQS"
"10/28/2006","36","","Yorkville, King Farm","13-223-0003","AQS"
"10/29/2006","39","","Douglasville","13-097-0004","AQS"
"10/30/2006","43","","Yorkville, King Farm","13-223-0003","AQS"
"10/31/2006","43","","Georgia Station","13-231-9991","AQS"
"11/01/2006","43","","Georgia Station","13-231-9991","AQS"
"11/02/2006","27","","Georgia Station","13-231-9991","AQS"
"11/03/2006","28","","Georgia Station","13-231-9991","AQS"
"11/04/2006","31","","Georgia Station","13-231-9991","AQS"
"11/05/2006","33","","Georgia Station","13-231-9991","AQS"
"11/06/2006","35","","Georgia Station","13-231-9991","AQS"
"11/07/2006","22","","Georgia Station","13-231-9991","AQS"
"11/08/2006","22","","Georgia Station","13-231-9991","AQS"
"11/09/2006","48","","Georgia Station","13-231-9991","AQS"
"11/10/2006","49","","Georgia Station","13-231-9991","AQS"
"11/11/2006","32","","Georgia Station","13-231-9991","AQS"
"11/12/2006","27","","Georgia Station","13-231-9991","AQS"
"11/13/2006","26","","Georgia Station","13-231-9991","AQS"
"11/14/2006","38","","Georgia Station","13-231-9991","AQS"
"11/15/2006","33","","Georgia Station","13-231-9991","AQS"
"11/16/2006","22","","Georgia Station","13-231-9991","AQS"
"11/17/2006","21","","Georgia Station","13-231-9991","AQS"
"11/18/2006","38","","Georgia Station","13-231-9991","AQS"
"11/19/2006","26","","Georgia Station","13-231-9991","AQS"
"11/20/2006","19","","Georgia Station","13-231-9991","AQS"
"11/21/2006","22","","Georgia Station","13-231-9991","AQS"
"11/22/2006","27","","Georgia Station","13-231-9991","AQS"
"11/23/2006","31","","Georgia Station","13-231-9991","AQS"
"11/24/2006","43","","Georgia Station","13-231-9991","AQS"
"11/25/2006","42","","Georgia Station","13-231-9991","AQS"
"11/26/2006","47","","Georgia Station","13-231-9991","AQS"
"11/27/2006","42","","Georgia Station","13-231-9991","AQS"
