"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"11/26/2021","38","","South DeKalb","13-089-0002","AQS"
"11/27/2021","49","","United Avenue","13-121-0055","AQS"
"11/28/2021","56","","Gwinnett","13-135-0002","AQS"
"11/29/2021","38","","United Avenue","13-121-0055","AQS"
"11/30/2021","63","","Gwinnett","13-135-0002","AQS"
"12/01/2021","70","","Gwinnett","13-135-0002","AQS"
"12/02/2021","64","","South DeKalb","13-089-0002","AQS"
"12/03/2021","67","","Fire Station #8","13-121-0039","AQS"
"12/04/2021","82","","United Avenue","13-121-0055","AQS"
"12/05/2021","97","","South DeKalb","13-089-0002","AQS"
"12/06/2021","69","","South DeKalb","13-089-0002","AQS"
"12/07/2021","43","","South DeKalb","13-089-0002","AQS"
"12/08/2021","48","","South DeKalb","13-089-0002","AQS"
"12/09/2021","59","","NR-GA Tech","13-121-0056","AQS"
"12/10/2021","56","","Gwinnett","13-135-0002","AQS"
"12/11/2021","50","","South DeKalb","13-089-0002","AQS"
"12/12/2021","48","","United Avenue","13-121-0055","AQS"
"12/13/2021","68","","Gwinnett","13-135-0002","AQS"
"12/14/2021","67","","United Avenue","13-121-0055","AQS"
"12/15/2021","63","","South DeKalb","13-089-0002","AQS"
"12/16/2021","62","","United Avenue","13-121-0055","AQS"
"12/17/2021","56","","United Avenue","13-121-0055","AQS"
"12/18/2021","42","","McDonough","13-151-0002","AQS"
"12/19/2021","27","","South DeKalb","13-089-0002","AQS"
"12/20/2021","33","","Gwinnett","13-135-0002","AQS"
"12/21/2021","50","","NR-GA Tech","13-121-0056","AQS"
"12/22/2021","47","","Gwinnett","13-135-0002","AQS"
"12/23/2021","52","","Gwinnett","13-135-0002","AQS"
"12/24/2021","57","","United Avenue","13-121-0055","AQS"
"12/25/2021","39","","Gwinnett","13-135-0002","AQS"
"12/26/2021","51","","Gwinnett","13-135-0002","AQS"
"12/27/2021","56","","Gwinnett","13-135-0002","AQS"
"12/28/2021","60","","United Avenue","13-121-0055","AQS"
"12/29/2021","52","","United Avenue","13-121-0055","AQS"
"12/30/2021","39","","United Avenue","13-121-0055","AQS"
"12/31/2021","52","","United Avenue","13-121-0055","AQS"
"01/01/2022","43","","United Avenue","13-121-0055","AQS"
"01/02/2022","34","","NR-GA Tech","13-121-0056","AQS"
"01/03/2022","31","","United Avenue","13-121-0055","AQS"
"01/04/2022","36","","United Avenue","13-121-0055","AQS"
"01/05/2022","54","","NR-GA Tech","13-121-0056","AQS"
"01/06/2022","57","","Gwinnett","13-135-0002","AQS"
"01/07/2022","37","","South DeKalb","13-089-0002","AQS"
"01/08/2022","49","","United Avenue","13-121-0055","AQS"
"01/09/2022","57","","Gwinnett","13-135-0002","AQS"
"01/10/2022","19","","United Avenue","13-121-0055","AQS"
"01/11/2022","41","","Gwinnett","13-135-0002","AQS"
"01/12/2022","53","","United Avenue","13-121-0055","AQS"
"01/13/2022","58","","Gwinnett","13-135-0002","AQS"
"01/14/2022","59","","NR-GA Tech","13-121-0056","AQS"
"01/15/2022","67","","South DeKalb","13-089-0002","AQS"
"01/16/2022","44","","Gwinnett","13-135-0002","AQS"
"01/17/2022","48","","South DeKalb","13-089-0002","AQS"
"01/18/2022","52","","Gwinnett","13-135-0002","AQS"
"01/19/2022","58","","United Avenue","13-121-0055","AQS"
"01/20/2022","58","","South DeKalb","13-089-0002","AQS"
"01/21/2022","62","","South DeKalb","13-089-0002","AQS"
"01/22/2022","64","","South DeKalb","13-089-0002","AQS"
"01/23/2022","61","","South DeKalb","13-089-0002","AQS"
"01/24/2022","58","","Gwinnett","13-135-0002","AQS"
"01/25/2022","57","","South DeKalb","13-089-0002","AQS"
"01/26/2022","66","","South DeKalb","13-089-0002","AQS"
"01/27/2022","60","","Gwinnett","13-135-0002","AQS"
"01/28/2022","65","","South DeKalb","13-089-0002","AQS"
"01/29/2022","38","","South DeKalb","13-089-0002","AQS"
"01/30/2022","63","","South DeKalb","13-089-0002","AQS"
"01/31/2022","75","","South DeKalb","13-089-0002","AQS"
"02/01/2022","75","","South DeKalb","13-089-0002","AQS"
"02/02/2022","66","","South DeKalb","13-089-0002","AQS"
"02/03/2022","57","","South DeKalb","13-089-0002","AQS"
"02/04/2022","31","","South DeKalb","13-089-0002","AQS"
"02/05/2022","43","","South DeKalb","13-089-0002","AQS"
"02/06/2022","43","","Gwinnett","13-135-0002","AQS"
"02/07/2022","52","","NR-GA Tech","13-121-0056","AQS"
"02/08/2022","43","","United Avenue","13-121-0055","AQS"
"02/09/2022","56","","South DeKalb","13-089-0002","AQS"
"02/10/2022","73","","Kennesaw","13-067-0003","AQS"
"02/11/2022","65","","United Avenue","13-121-0055","AQS"
"02/12/2022","69","","Gwinnett","13-135-0002","AQS"
"02/13/2022","39","","Gwinnett","13-135-0002","AQS"
"02/14/2022","61","","South DeKalb","13-089-0002","AQS"
"02/15/2022","74","","South DeKalb","13-089-0002","AQS"
"02/16/2022","65","","Gwinnett","13-135-0002","AQS"
"02/17/2022","51","","South DeKalb","13-089-0002","AQS"
"02/18/2022","36","","South DeKalb","13-089-0002","AQS"
"02/19/2022","41","","United Avenue","13-121-0055","AQS"
"02/20/2022","55","","South DeKalb","13-089-0002","AQS"
"02/21/2022","65","","South DeKalb","13-089-0002","AQS"
"02/22/2022","54","","South DeKalb","13-089-0002","AQS"
"02/23/2022","53","","United Avenue","13-121-0055","AQS"
"02/24/2022","52","","United Avenue","13-121-0055","AQS"
"02/25/2022","34","","United Avenue","13-121-0055","AQS"
"02/26/2022","48","","South DeKalb","13-089-0002","AQS"
"02/27/2022","56","","South DeKalb","13-089-0002","AQS"
"02/28/2022","36","","United Avenue","13-121-0055","AQS"
"03/01/2022","48","","United Avenue","13-121-0055","AQS"
"03/02/2022","51","","South DeKalb","13-089-0002","AQS"
"03/03/2022","63","","Forest Park","13-063-0091","AQS"
"03/04/2022","78","","McDonough","13-151-0002","AQS"
"03/05/2022","84","","Gwinnett","13-135-0002","AQS"
"03/06/2022","60","","Gwinnett","13-135-0002","AQS"
"03/07/2022","61","","South DeKalb","13-089-0002","AQS"
"03/08/2022","36","","South DeKalb","13-089-0002","AQS"
"03/09/2022","29","","South DeKalb","13-089-0002","AQS"
"03/10/2022","37","","United Avenue","13-121-0055","AQS"
"03/11/2022","61","","NR-GA Tech","13-121-0056","AQS"
"03/12/2022","41","","McDonough","13-151-0002","AQS"
"03/13/2022","37","","United Avenue","13-121-0055","AQS"
"03/14/2022","64","","Gwinnett","13-135-0002","AQS"
"03/15/2022","64","","Gwinnett","13-135-0002","AQS"
"03/16/2022","37","","South DeKalb","13-089-0002","AQS"
"03/17/2022","55","","Gwinnett","13-135-0002","AQS"
"03/18/2022","53","","Gwinnett","13-135-0002","AQS"
"03/19/2022","31","","United Avenue","13-121-0055","AQS"
"03/20/2022","28","","United Avenue","13-121-0055","AQS"
"03/21/2022","53","","NR-GA Tech","13-121-0056","AQS"
"03/22/2022","55","","United Avenue","13-121-0055","AQS"
"03/23/2022","48","","United Avenue","13-121-0055","AQS"
"03/24/2022","36","","United Avenue","13-121-0055","AQS"
"03/25/2022","55","","United Avenue","13-121-0055","AQS"
"03/26/2022","29","","United Avenue","13-121-0055","AQS"
"03/27/2022","32","","United Avenue","13-121-0055","AQS"
"03/28/2022","43","","McDonough","13-151-0002","AQS"
"03/29/2022","65","","South DeKalb","13-089-0002","AQS"
"03/30/2022","71","","United Avenue","13-121-0055","AQS"
"03/31/2022","54","","United Avenue","13-121-0055","AQS"
"04/01/2022","41","","United Avenue","13-121-0055","AQS"
"04/02/2022","54","","United Avenue","13-121-0055","AQS"
"04/03/2022","43","","United Avenue","13-121-0055","AQS"
"04/04/2022","52","","United Avenue","13-121-0055","AQS"
"04/05/2022","61","","United Avenue","13-121-0055","AQS"
"04/06/2022","54","","NR-GA Tech","13-121-0056","AQS"
"04/07/2022","28","","South DeKalb","13-089-0002","AQS"
"04/08/2022","39","","United Avenue","13-121-0055","AQS"
"04/09/2022","32","","United Avenue","13-121-0055","AQS"
"04/10/2022","55","","United Avenue","13-121-0055","AQS"
"04/11/2022","55","","United Avenue","13-121-0055","AQS"
"04/12/2022","67","","United Avenue","13-121-0055","AQS"
"04/13/2022","67","","South DeKalb","13-089-0002","AQS"
"04/14/2022","49","","South DeKalb","13-089-0002","AQS"
"04/15/2022","51","","United Avenue","13-121-0055","AQS"
"04/16/2022","57","","United Avenue","13-121-0055","AQS"
"04/17/2022","62","","Gwinnett","13-135-0002","AQS"
"04/18/2022","37","","South DeKalb","13-089-0002","AQS"
"04/19/2022","33","","United Avenue","13-121-0055","AQS"
"04/20/2022","52","","United Avenue","13-121-0055","AQS"
"04/21/2022","55","","United Avenue","13-121-0055","AQS"
"04/22/2022","63","","Gwinnett","13-135-0002","AQS"
"04/23/2022","60","","South DeKalb","13-089-0002","AQS"
"04/24/2022","56","","South DeKalb","13-089-0002","AQS"
"04/25/2022","59","","United Avenue","13-121-0055","AQS"
"04/26/2022","55","","United Avenue","13-121-0055","AQS"
"04/27/2022","49","","South DeKalb","13-089-0002","AQS"
"04/28/2022","83","","South DeKalb","13-089-0002","AQS"
"04/29/2022","85","","South DeKalb","13-089-0002","AQS"
"04/30/2022","63","","United Avenue","13-121-0055","AQS"
"05/01/2022","59","","South DeKalb","13-089-0002","AQS"
"05/02/2022","54","","United Avenue","13-121-0055","AQS"
"05/03/2022","49","","United Avenue","13-121-0055","AQS"
"05/04/2022","61","","United Avenue","13-121-0055","AQS"
"05/05/2022","62","","United Avenue","13-121-0055","AQS"
"05/06/2022","48","","South DeKalb","13-089-0002","AQS"
"05/07/2022","29","","United Avenue","13-121-0055","AQS"
"05/08/2022","36","","United Avenue","13-121-0055","AQS"
"05/09/2022","37","","United Avenue","13-121-0055","AQS"
"05/10/2022","53","","United Avenue","13-121-0055","AQS"
"05/11/2022","59","","United Avenue","13-121-0055","AQS"
"05/12/2022","49","","United Avenue","13-121-0055","AQS"
"05/13/2022","36","","United Avenue","13-121-0055","AQS"
"05/14/2022","39","","United Avenue","13-121-0055","AQS"
"05/15/2022","53","","United Avenue","13-121-0055","AQS"
"05/16/2022","55","","United Avenue","13-121-0055","AQS"
"05/17/2022","51","","United Avenue","13-121-0055","AQS"
"05/18/2022","60","","United Avenue","13-121-0055","AQS"
"05/19/2022","69","","United Avenue","13-121-0055","AQS"
"05/20/2022","56","","South DeKalb","13-089-0002","AQS"
"05/21/2022","54","","United Avenue","13-121-0055","AQS"
"05/22/2022","59","","United Avenue","13-121-0055","AQS"
"05/23/2022","41","","McDonough","13-151-0002","AQS"
"05/24/2022","57","","United Avenue","13-121-0055","AQS"
"05/25/2022","52","","United Avenue","13-121-0055","AQS"
"05/26/2022","44","","South DeKalb","13-089-0002","AQS"
"05/27/2022","38","","South DeKalb","13-089-0002","AQS"
"05/28/2022","47","","United Avenue","13-121-0055","AQS"
"05/29/2022","58","","McDonough","13-151-0002","AQS"
"05/30/2022","60","","United Avenue","13-121-0055","AQS"
"05/31/2022","52","","United Avenue","13-121-0055","AQS"
"06/01/2022","59","","United Avenue","13-121-0055","AQS"
"06/02/2022","60","","South DeKalb","13-089-0002","AQS"
"06/03/2022","49","","South DeKalb","13-089-0002","AQS"
"06/04/2022","56","","South DeKalb","13-089-0002","AQS"
"06/05/2022","76","","South DeKalb","13-089-0002","AQS"
"06/06/2022","69","","South DeKalb","13-089-0002","AQS"
"06/07/2022","64","","South DeKalb","13-089-0002","AQS"
"06/08/2022","53","","South DeKalb","13-089-0002","AQS"
"06/09/2022","59","","South DeKalb","13-089-0002","AQS"
"06/10/2022","58","","South DeKalb","13-089-0002","AQS"
"06/11/2022","64","","South DeKalb","13-089-0002","AQS"
"06/12/2022","70","","South DeKalb","13-089-0002","AQS"
"06/13/2022","74","","South DeKalb","13-089-0002","AQS"
"06/14/2022","80","","South DeKalb","13-089-0002","AQS"
"06/15/2022","72","","United Avenue","13-121-0055","AQS"
"06/16/2022","65","","United Avenue","13-121-0055","AQS"
"06/17/2022","62","","United Avenue","13-121-0055","AQS"
"06/18/2022","48","","South DeKalb","13-089-0002","AQS"
"06/19/2022","39","","United Avenue","13-121-0055","AQS"
"06/20/2022","68","","United Avenue","13-121-0055","AQS"
"06/21/2022","64","","United Avenue","13-121-0055","AQS"
"06/22/2022","66","","South DeKalb","13-089-0002","AQS"
"06/23/2022","66","","South DeKalb","13-089-0002","AQS"
"06/24/2022","60","","United Avenue","13-121-0055","AQS"
"06/25/2022","52","","South DeKalb","13-089-0002","AQS"
"06/26/2022","60","","United Avenue","13-121-0055","AQS"
"06/27/2022","58","","United Avenue","13-121-0055","AQS"
"06/28/2022","58","","United Avenue","13-121-0055","AQS"
"06/29/2022","57","","United Avenue","13-121-0055","AQS"
"06/30/2022","47","","United Avenue","13-121-0055","AQS"
"07/01/2022","46","","United Avenue","13-121-0055","AQS"
"07/02/2022","53","","South DeKalb","13-089-0002","AQS"
"07/03/2022","53","","South DeKalb","13-089-0002","AQS"
"07/04/2022","63","","Forest Park","13-063-0091","AQS"
"07/05/2022","58","","United Avenue","13-121-0055","AQS"
"07/06/2022","55","","United Avenue","13-121-0055","AQS"
"07/07/2022","49","","United Avenue","13-121-0055","AQS"
"07/08/2022","53","","United Avenue","13-121-0055","AQS"
"07/09/2022","39","","United Avenue","13-121-0055","AQS"
"07/10/2022","47","","South DeKalb","13-089-0002","AQS"
"07/11/2022","31","","South DeKalb","13-089-0002","AQS"
"07/12/2022","53","","United Avenue","13-121-0055","AQS"
"07/13/2022","52","","United Avenue","13-121-0055","AQS"
"07/14/2022","53","","South DeKalb","13-089-0002","AQS"
"07/15/2022","57","","United Avenue","13-121-0055","AQS"
"07/16/2022","51","","United Avenue","13-121-0055","AQS"
"07/17/2022","51","","United Avenue","13-121-0055","AQS"
"07/18/2022","52","","United Avenue","13-121-0055","AQS"
"07/19/2022","52","","United Avenue","13-121-0055","AQS"
"07/20/2022","52","","United Avenue","13-121-0055","AQS"
"07/21/2022","57","","United Avenue","13-121-0055","AQS"
"07/22/2022","54","","United Avenue","13-121-0055","AQS"
"07/23/2022","54","","United Avenue","13-121-0055","AQS"
"07/24/2022","55","","United Avenue","13-121-0055","AQS"
"07/25/2022","52","","United Avenue","13-121-0055","AQS"
"07/26/2022","52","","United Avenue","13-121-0055","AQS"
"07/27/2022","53","","United Avenue","13-121-0055","AQS"
"07/28/2022","54","","United Avenue","13-121-0055","AQS"
"07/29/2022","53","","United Avenue","13-121-0055","AQS"
"07/30/2022","44","","United Avenue","13-121-0055","AQS"
"07/31/2022","51","","South DeKalb","13-089-0002","AQS"
"08/01/2022","62","","United Avenue","13-121-0055","AQS"
"08/02/2022","55","","United Avenue","13-121-0055","AQS"
"08/03/2022","48","","United Avenue","13-121-0055","AQS"
"08/04/2022","52","","United Avenue","13-121-0055","AQS"
"08/05/2022","55","","United Avenue","13-121-0055","AQS"
"08/06/2022","52","","United Avenue","13-121-0055","AQS"
"08/07/2022","39","","South DeKalb","13-089-0002","AQS"
"08/08/2022","47","","United Avenue","13-121-0055","AQS"
"08/09/2022","42","","South DeKalb","13-089-0002","AQS"
"08/10/2022","34","","South DeKalb","13-089-0002","AQS"
"08/11/2022","47","","South DeKalb","13-089-0002","AQS"
"08/12/2022","47","","South DeKalb","13-089-0002","AQS"
"08/13/2022","52","","South DeKalb","13-089-0002","AQS"
"08/14/2022","56","","South DeKalb","13-089-0002","AQS"
"08/15/2022","58","","South DeKalb","13-089-0002","AQS"
"08/16/2022","57","","South DeKalb","13-089-0002","AQS"
"08/17/2022","52","","South DeKalb","13-089-0002","AQS"
"08/18/2022","67","","McDonough","13-151-0002","AQS"
"08/19/2022","55","","South DeKalb","13-089-0002","AQS"
"08/20/2022","49","","South DeKalb","13-089-0002","AQS"
"08/21/2022","38","","South DeKalb","13-089-0002","AQS"
"08/22/2022","52","","South DeKalb","13-089-0002","AQS"
"08/23/2022","55","","South DeKalb","13-089-0002","AQS"
"08/24/2022","51","","South DeKalb","13-089-0002","AQS"
"08/25/2022","29","","South DeKalb","13-089-0002","AQS"
"08/26/2022","39","","South DeKalb","13-089-0002","AQS"
"08/27/2022","46","","South DeKalb","13-089-0002","AQS"
"08/28/2022","49","","South DeKalb","13-089-0002","AQS"
"08/29/2022","48","","South DeKalb","13-089-0002","AQS"
"08/30/2022","34","","NR-GA Tech","13-121-0056","AQS"
"08/31/2022","52","","South DeKalb","13-089-0002","AQS"
"09/01/2022","56","","United Avenue","13-121-0055","AQS"
"09/02/2022","45","","NR-GA Tech","13-121-0056","AQS"
"09/03/2022","36","","United Avenue","13-121-0055","AQS"
"09/04/2022","37","","United Avenue","13-121-0055","AQS"
"09/05/2022","34","","South DeKalb","13-089-0002","AQS"
"09/06/2022","54","","South DeKalb","13-089-0002","AQS"
"09/07/2022","55","","United Avenue","13-121-0055","AQS"
"09/08/2022","52","","United Avenue","13-121-0055","AQS"
"09/09/2022","47","","United Avenue","13-121-0055","AQS"
"09/10/2022","34","","United Avenue","13-121-0055","AQS"
"09/11/2022","34","","United Avenue","13-121-0055","AQS"
"09/12/2022","47","","South DeKalb","13-089-0002","AQS"
"09/13/2022","46","","United Avenue","13-121-0055","AQS"
"09/14/2022","57","","United Avenue","13-121-0055","AQS"
"09/15/2022","52","","United Avenue","13-121-0055","AQS"
"09/16/2022","57","","United Avenue","13-121-0055","AQS"
"09/17/2022","61","","United Avenue","13-121-0055","AQS"
"09/18/2022","63","","United Avenue","13-121-0055","AQS"
"09/19/2022","62","","United Avenue","13-121-0055","AQS"
"09/20/2022","67","","Forest Park","13-063-0091","AQS"
"09/21/2022","67","","United Avenue","13-121-0055","AQS"
"09/22/2022","62","","South DeKalb","13-089-0002","AQS"
"09/23/2022","47","","United Avenue","13-121-0055","AQS"
"09/24/2022","63","","United Avenue","13-121-0055","AQS"
"09/25/2022","54","","South DeKalb","13-089-0002","AQS"
"09/26/2022","49","","South DeKalb","13-089-0002","AQS"
"09/27/2022","28","","South DeKalb","13-089-0002","AQS"
"09/28/2022","38","","United Avenue","13-121-0055","AQS"
"09/29/2022","32","","United Avenue","13-121-0055","AQS"
"09/30/2022","28","","South DeKalb","13-089-0002","AQS"
"10/01/2022","37","","United Avenue","13-121-0055","AQS"
"10/02/2022","34","","United Avenue","13-121-0055","AQS"
"10/03/2022","36","","United Avenue","13-121-0055","AQS"
"10/04/2022","47","","United Avenue","13-121-0055","AQS"
"10/05/2022","47","","United Avenue","13-121-0055","AQS"
"10/06/2022","54","","United Avenue","13-121-0055","AQS"
"10/07/2022","62","","United Avenue","13-121-0055","AQS"
"10/08/2022","51","","United Avenue","13-121-0055","AQS"
"10/09/2022","58","","United Avenue","13-121-0055","AQS"
"10/10/2022","60","","South DeKalb","13-089-0002","AQS"
"10/11/2022","62","","United Avenue","13-121-0055","AQS"
"10/12/2022","63","","McDonough","13-151-0002","AQS"
"10/13/2022","49","","South DeKalb","13-089-0002","AQS"
"10/14/2022","57","","United Avenue","13-121-0055","AQS"
"10/15/2022","77","","United Avenue","13-121-0055","AQS"
"10/16/2022","68","","Gwinnett","13-135-0002","AQS"
"10/17/2022","60","","Gwinnett","13-135-0002","AQS"
"10/18/2022","33","","United Avenue","13-121-0055","AQS"
"10/19/2022","45","","United Avenue","13-121-0055","AQS"
"10/20/2022","53","","Forest Park","13-063-0091","AQS"
"10/21/2022","63","","United Avenue","13-121-0055","AQS"
"10/22/2022","70","","United Avenue","13-121-0055","AQS"
"10/23/2022","79","","United Avenue","13-121-0055","AQS"
"10/24/2022","69","","United Avenue","13-121-0055","AQS"
"10/25/2022","78","","Gwinnett","13-135-0002","AQS"
"10/26/2022","35","","South DeKalb","13-089-0002","AQS"
"10/27/2022","46","","United Avenue","13-121-0055","AQS"
"10/28/2022","51","","United Avenue","13-121-0055","AQS"
"10/29/2022","43","","United Avenue","13-121-0055","AQS"
"10/30/2022","30","","South DeKalb","13-089-0002","AQS"
"10/31/2022","52","","South DeKalb","13-089-0002","AQS"
"11/01/2022","59","","Gwinnett","13-135-0002","AQS"
"11/02/2022","59","","South DeKalb","13-089-0002","AQS"
"11/03/2022","63","","Gwinnett","13-135-0002","AQS"
"11/04/2022","61","","Gwinnett","13-135-0002","AQS"
"11/05/2022","52","","South DeKalb","13-089-0002","AQS"
"11/06/2022","53","","South DeKalb","13-089-0002","AQS"
"11/07/2022","51","","South DeKalb","13-089-0002","AQS"
"11/08/2022","51","","South DeKalb","13-089-0002","AQS"
"11/09/2022","37","","United Avenue","13-121-0055","AQS"
"11/10/2022","32","","United Avenue","13-121-0055","AQS"
"11/11/2022","22","","South DeKalb","13-089-0002","AQS"
"11/12/2022","43","","South DeKalb","13-089-0002","AQS"
"11/13/2022","34","","South DeKalb","13-089-0002","AQS"
"11/14/2022","37","","Gwinnett","13-135-0002","AQS"
"11/15/2022","41","","United Avenue","13-121-0055","AQS"
"11/16/2022","49","","South DeKalb","13-089-0002","AQS"
"11/17/2022","48","","South DeKalb","13-089-0002","AQS"
"11/18/2022","54","","NR-GA Tech","13-121-0056","AQS"
"11/19/2022","56","","South DeKalb","13-089-0002","AQS"
"11/20/2022","48","","Gwinnett","13-135-0002","AQS"
"11/21/2022","62","","Gwinnett","13-135-0002","AQS"
"11/22/2022","65","","Forest Park","13-063-0091","AQS"
"11/23/2022","67","","United Avenue","13-121-0055","AQS"
"11/24/2022","58","","South DeKalb","13-089-0002","AQS"
"11/25/2022","48","","Gwinnett","13-135-0002","AQS"
"11/26/2022","51","","South DeKalb","13-089-0002","AQS"
"11/27/2022","27","","United Avenue","13-121-0055","AQS"
"11/28/2022","52","","Gwinnett","13-135-0002","AQS"
"11/29/2022","57","","United Avenue","13-121-0055","AQS"
"11/30/2022","34","","United Avenue","13-121-0055","AQS"
"12/01/2022","38","","United Avenue","13-121-0055","AQS"
"12/02/2022","48","","United Avenue","13-121-0055","AQS"
"12/03/2022","55","","United Avenue","13-121-0055","AQS"
"12/04/2022","52","","South DeKalb","13-089-0002","AQS"
"12/05/2022","51","","United Avenue","13-121-0055","AQS"
"12/06/2022","45","","South DeKalb","13-089-0002","AQS"
"12/07/2022","55","","United Avenue","13-121-0055","AQS"
"12/08/2022","59","","United Avenue","13-121-0055","AQS"
"12/09/2022","54","","South DeKalb","13-089-0002","AQS"
"12/10/2022","42","","South DeKalb","13-089-0002","AQS"
"12/11/2022","33","","Gwinnett","13-135-0002","AQS"
"12/12/2022","46","","Gwinnett","13-135-0002","AQS"
"12/13/2022","57","","Gwinnett","13-135-0002","AQS"
"12/14/2022","51","","South DeKalb","13-089-0002","AQS"
"12/15/2022","23","","United Avenue","13-121-0055","AQS"
"12/16/2022","33","","United Avenue","13-121-0055","AQS"
"12/17/2022","37","","United Avenue","13-121-0055","AQS"
"12/18/2022","42","","United Avenue","13-121-0055","AQS"
"12/19/2022","51","","NR-GA Tech","13-121-0056","AQS"
"12/20/2022","54","","Gwinnett","13-135-0002","AQS"
"12/21/2022","52","","Gwinnett","13-135-0002","AQS"
"12/22/2022","47","","Gwinnett","13-135-0002","AQS"
"12/23/2022","32","","United Avenue","13-121-0055","AQS"
"12/24/2022","33","","United Avenue","13-121-0055","AQS"
"12/25/2022","29","","United Avenue","13-121-0055","AQS"
"12/26/2022","42","","United Avenue","13-121-0055","AQS"
"12/27/2022","57","","Gwinnett","13-135-0002","AQS"
"12/28/2022","75","","NR-GA Tech","13-121-0056","AQS"
"12/29/2022","67","","Gwinnett","13-135-0002","AQS"
"12/30/2022","63","","Gwinnett","13-135-0002","AQS"
"12/31/2022","56","","Gwinnett","13-135-0002","AQS"
"01/01/2023","63","","Gwinnett","13-135-0002","AQS"
"01/02/2023","61","","Gwinnett","13-135-0002","AQS"
"01/03/2023","51","","United Avenue","13-121-0055","AQS"
"01/04/2023","28","","United Avenue","13-121-0055","AQS"
"01/05/2023","36","","United Avenue","13-121-0055","AQS"
"01/06/2023","38","","United Avenue","13-121-0055","AQS"
"01/07/2023","58","","United Avenue","13-121-0055","AQS"
"01/08/2023","62","","Gwinnett","13-135-0002","AQS"
"01/09/2023","55","","Gwinnett","13-135-0002","AQS"
"01/10/2023","54","","Gwinnett","13-135-0002","AQS"
"01/11/2023","60","","Gwinnett","13-135-0002","AQS"
"01/12/2023","52","","Gwinnett","13-135-0002","AQS"
"01/13/2023","24","","United Avenue","13-121-0055","AQS"
"01/14/2023","29","","United Avenue","13-121-0055","AQS"
"01/15/2023","55","","NR-GA Tech","13-121-0056","AQS"
"01/16/2023","60","","United Avenue","13-121-0055","AQS"
"01/17/2023","51","","Gwinnett","13-135-0002","AQS"
"01/18/2023","54","","NR-GA Tech","13-121-0056","AQS"
"01/19/2023","41","","Gwinnett","13-135-0002","AQS"
"01/20/2023","32","","United Avenue","13-121-0055","AQS"
"01/21/2023","54","","NR-GA Tech","13-121-0056","AQS"
"01/22/2023","31","","Gwinnett","13-135-0002","AQS"
"01/23/2023","36","","United Avenue","13-121-0055","AQS"
"01/24/2023","48","","Fire Station #8","13-121-0039","AQS"
"01/25/2023","28","","United Avenue","13-121-0055","AQS"
"01/26/2023","36","","United Avenue","13-121-0055","AQS"
"01/27/2023","39","","Gwinnett","13-135-0002","AQS"
"01/28/2023","61","","Gwinnett","13-135-0002","AQS"
"01/29/2023","64","","Gwinnett","13-135-0002","AQS"
"01/30/2023","54","","NR-GA Tech","13-121-0056","AQS"
"01/31/2023","54","","NR-GA Tech","13-121-0056","AQS"
"02/01/2023","22","","South DeKalb","13-089-0002","AQS"
"02/02/2023","22","","South DeKalb","13-089-0002","AQS"
"02/03/2023","34","","South DeKalb","13-089-0002","AQS"
"02/04/2023","49","","Gwinnett","13-135-0002","AQS"
"02/05/2023","47","","Forest Park","13-063-0091","AQS"
"02/06/2023","48","","Gwinnett","13-135-0002","AQS"
"02/07/2023","67","","Gwinnett","13-135-0002","AQS"
"02/08/2023","81","","Gwinnett","13-135-0002","AQS"
"02/09/2023","57","","United Avenue","13-121-0055","AQS"
"02/10/2023","28","","United Avenue","13-121-0055","AQS"
"02/11/2023","28","","United Avenue","13-121-0055","AQS"
"02/12/2023","27","","United Avenue","13-121-0055","AQS"
"02/13/2023","39","","United Avenue","13-121-0055","AQS"
"02/14/2023","55","","NR-GA Tech","13-121-0056","AQS"
"02/15/2023","62","","United Avenue","13-121-0055","AQS"
"02/16/2023","66","","South DeKalb","13-089-0002","AQS"
"02/17/2023","29","","Gwinnett","13-135-0002","AQS"
"02/18/2023","45","","McDonough","13-151-0002","AQS"
"02/19/2023","51","","Gwinnett","13-135-0002","AQS"
"02/20/2023","58","","Gwinnett","13-135-0002","AQS"
"02/21/2023","53","","Gwinnett","13-135-0002","AQS"
"02/22/2023","56","","South DeKalb","13-089-0002","AQS"
"02/23/2023","56","","South DeKalb","13-089-0002","AQS"
"02/24/2023","55","","Gwinnett","13-135-0002","AQS"
"02/25/2023","55","","Gwinnett","13-135-0002","AQS"
"02/26/2023","45","","South DeKalb","13-089-0002","AQS"
"02/27/2023","58","","United Avenue","13-121-0055","AQS"
"02/28/2023","70","","South DeKalb","13-089-0002","AQS"
"03/01/2023","87","","United Avenue","13-121-0055","AQS"
"03/02/2023","36","","South DeKalb","13-089-0002","AQS"
"03/03/2023","55","","South DeKalb","13-089-0002","AQS"
"03/04/2023","22","","United Avenue","13-121-0055","AQS"
"03/05/2023","49","","United Avenue","13-121-0055","AQS"
"03/06/2023","74","","South DeKalb","13-089-0002","AQS"
"03/07/2023","77","","South DeKalb","13-089-0002","AQS"
"03/08/2023","58","","McDonough","13-151-0002","AQS"
"03/09/2023","74","","South DeKalb","13-089-0002","AQS"
"03/10/2023","65","","Gwinnett","13-135-0002","AQS"
"03/11/2023","32","","Gwinnett","13-135-0002","AQS"
